Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Other_TP,Other_TN,Other_FP,Other_FN,Other_DICE,Other_JACCARD,Other_PRECISION,Other_RECALL,Other_ACCURACY,Other_F1,Other_SPECIFICITY,Other_NPV,Other_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192636591,816537068,114257,31613652,0.9239140863542729,0.8585876598124926,0.9994072295858331,0.8590251159727841,0.9695188190935649,0.9239140863542729,0.9998600908410943,0.9627263748594118,0.0005927704141669976,816537068,192636591,31613652,114257,0.9809419329491513,0.9625967004883192,0.9627263748594118,0.9998600908410943,0.9695188190935649,0.9809419329491513,0.8590251159727841,0.9994072295858331,0.03727362514058822,0.9,0.75
HistoKit (no postprocessing),gaussian,normal_004.png,10669394,1294872843,77061,9622686,0.6874934013477118,0.523801862827696,0.9928291701775144,0.525791047541701,0.9926251236517706,0.6874934013477119,0.9999404911342423,0.992623442713233,0.007170829822485647,1294872843,10669394,9622686,77061,0.996268532173493,0.9925648085247598,0.992623442713233,0.9999404911342423,0.9926251236517706,0.996268532173493,0.525791047541701,0.9928291701775144,0.0073765572867670595,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,258437139,301653245,1550076,74058740,0.8723865427289306,0.7736574418331155,0.9940378760547899,0.7772641867841015,0.8810619613804768,0.8723865427289306,0.9948876681334239,0.8028842758369819,0.005962123945210152,301653245,258437139,74058740,1550076,0.8886329188165335,0.7995854239899305,0.8028842758369819,0.9948876681334239,0.8810619613804768,0.8886329188165334,0.7772641867841015,0.9940378760547899,0.19711572416301812,0.9,0.75
HistoKit (no postprocessing),gaussian,tumor_031.png,31547604,1305351387,91418,14886199,0.8081583828944322,0.678075317471356,0.9971105933678986,0.6794102994320754,0.9889208697662443,0.8081583828944323,0.9999299716543307,0.98872460596649,0.0028894066321013337,1305351387,31547604,14886199,91418,0.9942957196727604,0.9886561478581288,0.98872460596649,0.9999299716543307,0.9889208697662443,0.9942957196727604,0.6794102994320754,0.9971105933678986,0.011275394033509965,0.9,0.75
HistoKit (no postprocessing),gaussian,tumor_021.png,151767618,1108512096,202724,88264826,0.7743190784363456,0.6317460481056628,0.9986660291914063,0.6322796013358928,0.9344076148576342,0.7743190784363457,0.9998171540631161,0.9262478876577134,0.0013339708085936925,1108512096,151767618,88264826,202724,0.9616274704487751,0.9260910155860745,0.9262478876577134,0.9998171540631161,0.9344076148576342,0.9616274704487752,0.6322796013358928,0.9986660291914063,0.07375211234228662,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70649332,267357511,104723,16265962,0.8961707833270752,0.8118744909001799,0.9985199010855279,0.8128527069125486,0.9538043930370212,0.8961707833270751,0.9996084568709614,0.9426494505974828,0.0014800989144721105,267357511,70649332,16265962,104723,0.9702937586802628,0.9423015222639346,0.9426494505974828,0.9996084568709614,0.9538043930370212,0.9702937586802628,0.8128527069125486,0.9985199010855279,0.05735054940251719,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6681771,71200106,262178,8641409,0.6001466107283072,0.4287210470237514,0.9622436743127002,0.4360564190983856,0.8974069321101976,0.6001466107283071,0.9963312395668742,0.89176797309019,0.037756325687299835,71200106,6681771,8641409,262178,0.9411542402844756,0.8888492319573831,0.89176797309019,0.9963312395668742,0.8974069321101976,0.9411542402844756,0.4360564190983856,0.9622436743127002,0.10823202690981001,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191678143,532097306,922648,22292939,0.9428991808294619,0.8919671271935202,0.995209531616098,0.8958133090152809,0.9689211973354925,0.9428991808294619,0.9982690178987182,0.9597883635199966,0.004790468383901913,532097306,191678143,22292939,922648,0.9786505708504947,0.9581936827099745,0.9597883635199966,0.9982690178987182,0.9689211973354925,0.9786505708504947,0.8958133090152809,0.995209531616098,0.04021163648000336,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8814497,212647050,79301,24666368,0.4160267658057835,0.26264759834620605,0.9910835618258926,0.2632696915088663,0.8994925112186801,0.41602676580578346,0.9996272159061291,0.8960599522442511,0.008916438174107396,212647050,8814497,24666368,79301,0.9450144838199843,0.8957606235598152,0.8960599522442511,0.9996272159061291,0.8994925112186801,0.9450144838199843,0.2632696915088663,0.9910835618258926,0.1039400477557489,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132835971,214084120,793342,190206055,0.5817574244570667,0.41019599502176674,0.9940631139815858,0.4112033738916682,0.6449293969435069,0.5817574244570667,0.9963079329371454,0.5295308499643852,0.005936886018414239,214084120,132835971,190206055,793342,0.6915223186963824,0.5284937821846748,0.5295308499643852,0.9963079329371454,0.6449293969435069,0.6915223186963825,0.4112033738916682,0.9940631139815858,0.4704691500356149,0.9,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,149917233,171241086,3233685,24259516,0.9160070969497363,0.8450305296023345,0.9788856309695774,0.8607189757572062,0.9211441814451289,0.9160070969497364,0.9814661742699751,0.8759107861979882,0.02111436903042266,171241086,149917233,24259516,3233685,0.9256891052583655,0.8616584917729874,0.8759107861979882,0.9814661742699751,0.9211441814451289,0.9256891052583653,0.8607189757572062,0.9788856309695774,0.12408921380201172,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7844287,33192362,6557,11321494,0.5807007351954584,0.40914608327894075,0.9991648031727545,0.4092860604010867,0.783670086909693,0.5807007351954584,0.999802493569143,0.7456635974200932,0.0008351968272455803,33192362,7844287,11321494,6557,0.8542318042303856,0.7455537755231516,0.7456635974200932,0.999802493569143,0.783670086909693,0.8542318042303856,0.4092860604010867,0.9991648031727545,0.2543364025799068,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52492652,325071001,39610,45397937,0.697934544532732,0.5360210898785164,0.9992459871611848,0.536237982999571,0.8925829359349335,0.6979345445327318,0.99987816454259,0.8774581824725073,0.0007540128388151266,325071001,52492652,45397937,39610,0.9346767065458964,0.8773643759495665,0.8774581824725073,0.99987816454259,0.8925829359349335,0.9346767065458965,0.536237982999571,0.9992459871611848,0.12254181752749269,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192431060,816535061,116264,31819183,0.9233789985151233,0.8576639293136564,0.9993961796114081,0.8581085907675026,0.9693194361678587,0.9233789985151233,0.9998576332439062,0.962493046713632,0.0006038203885918456,816535061,192431060,31819183,116264,0.9808196155048416,0.9623611584623281,0.962493046713632,0.9998576332439062,0.9693194361678587,0.9808196155048416,0.8581085907675026,0.9993961796114081,0.03750695328636795,0.25,1.25
HistoKit (no postprocessing),gaussian,normal_004.png,10667378,1294874310,75594,9624702,0.6874406396999109,0.5237406097524931,0.9929633996998224,0.52569169843604,0.992624706238088,0.6874406396999109,0.999941623996599,0.9926219169876995,0.007036600300177642,1294874310,10667378,9624702,75594,0.9962683259746736,0.992564399187761,0.9926219169876995,0.999941623996599,0.992624706238088,0.9962683259746736,0.52569169843604,0.9929633996998224,0.007378083012300511,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257086799,301654731,1548590,75409080,0.8698128923878884,0.7696184875313712,0.9940124589833296,0.7732029635170306,0.8789401182194346,0.8698128923878883,0.9948925691351513,0.8000097654558528,0.005987541016670383,301654731,257086799,75409080,1548590,0.8868713974556689,0.7967375875783846,0.8000097654558528,0.9948925691351513,0.8789401182194346,0.8868713974556689,0.7732029635170306,0.9940124589833296,0.19999023454414722,0.25,1.25
HistoKit (no postprocessing),gaussian,tumor_031.png,31527980,1305353423,89382,14905823,0.8078798055096295,0.6776831809773987,0.9971730089309792,0.6789876762840209,0.9889078597031247,0.8078798055096293,0.9999315312783849,0.9887099272016763,0.0028269910690208754,1305353423,31527980,14905823,89382,0.9942890683296344,0.9886429957346083,0.9887099272016763,0.9999315312783849,0.9889078597031247,0.9942890683296343,0.6789876762840209,0.9971730089309792,0.011290072798323732,0.25,1.25
HistoKit (no postprocessing),gaussian,tumor_021.png,151676388,1108525587,189233,88356056,0.7740604077746595,0.6314017531398717,0.9987539444493497,0.6318995277155116,0.9343499769279235,0.7740604077746595,0.9998293222056868,0.9261781175133288,0.0012460555506502687,1108525587,151676388,88356056,189233,0.9615954958202935,0.9260317072487193,0.9261781175133288,0.9998293222056868,0.9343499769279235,0.9615954958202936,0.6318995277155116,0.9987539444493497,0.07382188248667124,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70186631,267356882,105352,16728663,0.8929183475393445,0.8065514820471454,0.9985012231053433,0.8075291213995088,0.9524969455738176,0.8929183475393445,0.9996061051370714,0.9411139943779963,0.001498776894656678,267356882,70186631,16728663,105352,0.9694785916271453,0.9407651153583572,0.9411139943779963,0.9996061051370714,0.9524969455738176,0.9694785916271454,0.8075291213995088,0.9985012231053433,0.05888600562200375,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6578848,71206233,256051,8744332,0.5938103208315125,0.42228323079617985,0.9625377053852588,0.4293396018319957,0.8962915840376218,0.5938103208315125,0.9964169771008159,0.8906282651035674,0.037462294614741196,71206233,6578848,8744332,256051,0.9405573367158556,0.8877850301027537,0.8906282651035674,0.9964169771008159,0.8962915840376218,0.9405573367158556,0.4293396018319957,0.9625377053852588,0.10937173489643257,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,190799385,532100169,919785,23171697,0.9406160688327311,0.8878896886762526,0.9952024359379399,0.8917064082519338,0.967748633063918,0.9406160688327312,0.9982743891798092,0.9582696361569307,0.004797564062060148,532100169,190799385,23171697,919785,0.9778630312593914,0.9566849269371719,0.9582696361569307,0.9982743891798092,0.967748633063918,0.9778630312593914,0.8917064082519338,0.9952024359379399,0.04173036384306926,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8813843,212647037,79314,24667022,0.41600219115381587,0.2626280092248614,0.9910814573497353,0.26325015796336204,0.8994898021185537,0.4160021911538158,0.9996271547947532,0.8960574771509849,0.008918542650264693,212647037,8813843,24667022,79314,0.945013080047634,0.8957581010485917,0.8960574771509849,0.9996271547947532,0.8994898021185537,0.945013080047634,0.26325015796336204,0.9910814573497353,0.10394252284901502,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132596657,214025750,851712,190445369,0.5809395266684636,0.4093832064144445,0.9936176664699439,0.4104625600633151,0.6443759981419376,0.5809395266684636,0.9960362897435935,0.5291496473942309,0.006382333530056107,214025750,132596657,190445369,851712,0.6911318006232745,0.5280377359251199,0.5291496473942309,0.9960362897435935,0.6443759981419376,0.6911318006232746,0.4104625600633151,0.9936176664699439,0.47085035260576913,0.25,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,149917163,171236245,3238526,24259586,0.9159933180835564,0.8450070773218371,0.9788546803507899,0.8607185738665957,0.9211300957471804,0.9159933180835563,0.9814384281381289,0.875907399784909,0.02114531964921003,171236245,149917163,24259586,3238526,0.9256748729457158,0.861633829121957,0.875907399784909,0.9814384281381289,0.9211300957471804,0.9256748729457158,0.8607185738665957,0.9788546803507899,0.12409260021509103,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7846350,33192328,6591,11319431,0.5808083742820996,0.4092529604578922,0.9991606966103528,0.40939370015758814,0.7837088343865237,0.5808083742820996,0.9998014694394116,0.7456979626439836,0.0008393033896472672,33192328,7846350,11319431,6591,0.8542539803860674,0.7455875610843619,0.7456979626439836,0.9998014694394116,0.7837088343865237,0.8542539803860674,0.40939370015758814,0.9991606966103528,0.2543020373560164,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52490074,325071013,39598,45400515,0.6979122845691645,0.5359948306848429,0.9992461784265472,0.5362116474751214,0.8925768697582891,0.6979122845691647,0.9998782014531048,0.8774520804740493,0.0007538215734528097,325071013,52490074,45400515,39598,0.9346732607807804,0.8773583036747997,0.8774520804740493,0.9998782014531048,0.8925768697582891,0.9346732607807803,0.5362116474751214,0.9992461784265472,0.12254791952595072,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192429591,816535188,116137,31820652,0.9233754853162917,0.8576578674576824,0.9993968341899541,0.8581020400499633,0.9693181469008989,0.9233754853162915,0.9998577887570317,0.9624913856902311,0.0006031658100459129,816535188,192429591,31820652,116137,0.9808188278877467,0.9623596419613986,0.9624913856902311,0.9998577887570317,0.9693181469008989,0.9808188278877467,0.8581020400499633,0.9993968341899541,0.03750861430976888,0.25,0.75
HistoKit (no postprocessing),gaussian,normal_004.png,10667282,1294874362,75542,9624798,0.687437731400748,0.5237372335366397,0.9929681431995907,0.5256869675262467,0.9926246727841681,0.687437731400748,0.9999416641525926,0.9926218442333071,0.0070318568004092774,1294874362,10667282,9624798,75542,0.9962683092604734,0.9925643660074592,0.9926218442333071,0.9999416641525926,0.9926246727841681,0.9962683092604734,0.5256869675262467,0.9929681431995907,0.007378155766692866,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,257086759,301655056,1548265,75409120,0.8698132941292024,0.7696191165680186,0.9940137071304,0.7732028432147876,0.8789405665446802,0.8698132941292024,0.9948936410231469,0.8000098529646582,0.005986292869599904,301655056,257086759,75409120,1548265,0.8868718771080724,0.7967383618014813,0.8000098529646582,0.9948936410231469,0.8789405665446802,0.8868718771080725,0.7732028432147876,0.9940137071304,0.1999901470353418,0.25,0.75
HistoKit (no postprocessing),gaussian,tumor_031.png,31527044,1305353516,89289,14906759,0.8078664718790496,0.6776644166299179,0.9971758584400031,0.6789675185553938,0.9889072361255029,0.8078664718790498,0.9999316025185799,0.9887092270499467,0.0028241415599968536,1305353516,31527044,14906759,89289,0.9942887495108548,0.9886423653183408,0.9887092270499467,0.9999316025185799,0.9889072361255029,0.9942887495108549,0.6789675185553938,0.9971758584400031,0.011290772950053353,0.25,0.75
HistoKit (no postprocessing),gaussian,tumor_021.png,151680801,1108526261,188559,88351643,0.7740755436787936,0.6314218952786572,0.9987584131519354,0.6319179127301641,0.9343537485759823,0.7740755436787937,0.9998299301167455,0.926181573989522,0.0012415868480646788,1108526261,151680801,88351643,188559,0.9615976399134403,0.9260356841189026,0.926181573989522,0.9998299301167455,0.9343537485759823,0.9615976399134403,0.6319179127301641,0.9987584131519354,0.07381842601047801,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70182646,267356914,105320,16732648,0.892890465503069,0.8065059848922693,0.9985015927193,0.8074832721615139,0.952485790803304,0.8928904655030692,0.9996062247801311,0.9411007997541282,0.0014984072807000845,267356914,70182646,16732648,105320,0.9694716468659637,0.9407520364845979,0.9411007997541282,0.9996062247801311,0.952485790803304,0.9694716468659635,0.8074832721615139,0.9985015927193,0.05889920024587176,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6583274,71205987,256297,8739906,0.5940845520486152,0.42256065463558246,0.9625273281028883,0.4296284452704987,0.89633974878558,0.5940845520486153,0.9964135347255344,0.8906772359150457,0.037472671897111676,71205987,6583274,8739906,256297,0.9405831099861931,0.8878309557382411,0.8906772359150457,0.9964135347255344,0.89633974878558,0.9405831099861932,0.4296284452704987,0.9625273281028883,0.10932276408495431,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,190774073,532098158,921796,23197009,0.9405453046136855,0.8877635907505506,0.9951913622092712,0.8915881118926154,0.9677120556504242,0.9405453046136855,0.9982706163379392,0.958225804259521,0.004808637790728813,532098158,190774073,23197009,921796,0.977838399435415,0.9566377751769501,0.958225804259521,0.9982706163379392,0.9677120556504242,0.977838399435415,0.8915881118926154,0.9951913622092712,0.041774195740479046,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8835406,212648066,78285,24645459,0.4168179518143792,0.2632785991301925,0.9912174429201102,0.2638941974766781,0.8995815622235865,0.41681795181437914,0.9996319919951995,0.8961393531492273,0.008782557079889801,212648066,8835406,24645459,78285,0.9450607732712677,0.8958438072322067,0.8961393531492273,0.9996319919951995,0.8995815622235865,0.9450607732712678,0.2638941974766781,0.9912174429201102,0.10386064685077269,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132594984,214025847,851615,190447042,0.5809344493523798,0.4093781637411029,0.9936183086988976,0.4104573811705849,0.6443730683354606,0.5809344493523798,0.9960367411636685,0.5291475716188236,0.006381691301102398,214025847,132594984,190447042,851615,0.6911301387153004,0.5280357957336821,0.5291475716188236,0.9960367411636685,0.6443730683354606,0.6911301387153005,0.4104573811705849,0.9936183086988976,0.47085242838117636,0.25,0.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150882271,171601602,2873169,23294478,0.9202040913403594,0.852201868853732,0.9813133831232248,0.8662595430576099,0.9249461267227517,0.9202040913403594,0.983532467281473,0.8804774421322379,0.01868661687677522,171601602,150882271,23294478,2873169,0.9291561666840895,0.8676859666893917,0.8804774421322379,0.983532467281473,0.9249461267227517,0.9291561666840896,0.8662595430576099,0.9813133831232248,0.11952255786776214,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7896169,33192342,6577,11269612,0.5834206641536128,0.41185173988509916,0.9991677576376616,0.41199307244510414,0.7846604869310815,0.5834206641536128,0.9998018911398893,0.7465335868954387,0.0008322423623383568,33192342,7896169,11269612,6577,0.854802185908984,0.746423172827544,0.7465335868954387,0.9998018911398893,0.7846604869310815,0.854802185908984,0.41199307244510414,0.9991677576376616,0.25346641310456125,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52691015,325069893,40718,45199574,0.6996441735906846,0.5380405573469983,0.9992278273881118,0.5382643575676105,0.8930492584891012,0.6996441735906846,0.999874756471729,0.8779278929850297,0.0007721726118881775,325069893,52691015,45199574,40718,0.9349416334587601,0.8778313591347751,0.8779278929850297,0.999874756471729,0.8930492584891012,0.9349416334587601,0.5382643575676105,0.9992278273881118,0.12207210701497026,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192634820,816537028,114297,31615423,0.9239094275828145,0.8585796133381861,0.9994070167387589,0.8590172185454443,0.9695170792556631,0.9239094275828146,0.9998600418605823,0.9627243628633928,0.0005929832612410878,816537028,192634820,31615423,114297,0.9809408649491194,0.9625946436367915,0.9627243628633928,0.9998600418605823,0.9695170792556631,0.9809408649491194,0.8590172185454443,0.9994070167387589,0.03727563713660718,0.9,1.25
HistoKit (no postprocessing),gaussian,normal_004.png,10669495,1294872752,77152,9622585,0.6874956566356604,0.5238044811900615,0.9928208305343983,0.5257960248530461,0.9926251312549341,0.6874956566356603,0.9999404208612537,0.9926235190521038,0.007179169465601689,1294872752,10669495,9622585,77152,0.9962685357448543,0.9925648156144737,0.9926235190521038,0.9999404208612537,0.9926251312549341,0.9962685357448544,0.5257960248530461,0.9928208305343983,0.0073764809478962514,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,258558583,301654846,1548475,73937296,0.8726199850069255,0.7740247063119049,0.9940467782308314,0.777629436423782,0.8812555199062702,0.8726199850069256,0.994892948418596,0.8031447207433855,0.005953221769168601,301654846,258558583,73937296,1548475,0.8887945263122656,0.7998471456072311,0.8031447207433855,0.994892948418596,0.8812555199062702,0.8887945263122655,0.777629436423782,0.9940467782308314,0.19685527925661447,0.9,1.25
HistoKit (no postprocessing),gaussian,tumor_031.png,31549565,1305351270,91535,14884238,0.8081871071937162,0.6781157613513737,0.9971070854047426,0.679452531596432,0.9889222337960596,0.8081871071937162,0.9999298820295692,0.988726073560506,0.002892914595257434,1305351270,31549565,14884238,91535,0.9942964174530241,0.9886575276334774,0.988726073560506,0.9999298820295692,0.9889222337960596,0.9942964174530241,0.679452531596432,0.9971070854047426,0.011273926439494006,0.9,1.25
HistoKit (no postprocessing),gaussian,tumor_021.png,151754698,1108511262,203558,88277746,0.7742770325928651,0.631690074495995,0.9986604347446578,0.6322257752789452,0.9343974172465865,0.7742770325928651,0.9998164018408269,0.9262378369036625,0.0013395652553422302,1108511262,151754698,88277746,203558,0.9616217058825026,0.9260803228747871,0.9262378369036625,0.9998164018408269,0.9343974172465865,0.9616217058825027,0.6322257752789452,0.9986604347446578,0.07376216309633753,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70707685,267355947,106287,16207609,0.8965702661673453,0.8125304572437038,0.9984990673874359,0.813524084725526,0.9539646430402325,0.8965702661673453,0.9996026093164241,0.9428431169765694,0.0015009326125640856,267355947,70707685,16207609,106287,0.9703935890187645,0.9424898472552826,0.9428431169765694,0.9996026093164241,0.9539646430402325,0.9703935890187644,0.813524084725526,0.9984990673874359,0.057156883023430555,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6672776,71199680,262604,8650404,0.599569424077748,0.42813220047191725,0.9621356003564332,0.4354693999548397,0.8972983770646199,0.5995694240777482,0.9963252783804111,0.8916669392608279,0.037864399643566755,71199680,6672776,8650404,262604,0.9410953108605108,0.8887441150395553,0.8916669392608279,0.9963252783804111,0.8972983770646199,0.9410953108605107,0.4354693999548397,0.9621356003564332,0.10833306073917218,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8826951,212644774,81577,24653914,0.41646979941420725,0.2630008567314619,0.9908428193748732,0.26364166517203186,0.8995338503807297,0.4164697994142073,0.9996165167144714,0.8961059826845734,0.009157180625126845,212644774,8826951,24653914,81577,0.9450353005802418,0.895798031062102,0.8961059826845734,0.9996165167144714,0.8995338503807297,0.9450353005802417,0.26364166517203186,0.9908428193748732,0.10389401731542654,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191754006,532102699,917255,22217076,0.9431088980322937,0.8923425471899855,0.9952392744240149,0.8961678569256382,0.9690299750799152,0.9431088980322937,0.9982791357188102,0.9599201092907068,0.004760725575985097,532102699,191754006,22217076,917255,0.9787239163777488,0.9583343153463666,0.9599201092907068,0.9982791357188102,0.9690299750799152,0.9787239163777487,0.8961678569256382,0.9952392744240149,0.04007989070929321,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132884815,214080829,796633,190157211,0.5819049055490413,0.4103426546118448,0.9940408111079108,0.41135457403303927,0.6450140806201838,0.5819049055490413,0.9962926172313037,0.5295910028655393,0.0059591888920892,214080829,132884815,190157211,796633,0.6915699196948876,0.5285493891531602,0.5295910028655393,0.9962926172313037,0.6450140806201838,0.6915699196948875,0.41135457403303927,0.9940408111079108,0.47040899713446066,0.9,1.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150719947,171533920,2940851,23456802,0.9194794701169479,0.8509597408727309,0.9808614100780604,0.8653275931795007,0.9242864250240469,0.9194794701169479,0.9831445487324927,0.8797029840219782,0.019138589921939623,171533920,150719947,23456802,2940851,0.9285517768231741,0.8666324295821163,0.8797029840219782,0.9831445487324927,0.9242864250240469,0.9285517768231741,0.8653275931795007,0.9808614100780604,0.12029701597802177,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7868759,33192229,6690,11297022,0.5819823284665675,0.4104196584780334,0.9991505246240564,0.4105629194030757,0.7841348847601534,0.5819823284665675,0.9997984874146053,0.746073000869356,0.0008494753759436446,33192229,7868759,11297022,6690,0.8544989282151967,0.7459608282022848,0.746073000869356,0.9997984874146053,0.7841348847601534,0.8544989282151966,0.4105629194030757,0.9991505246240564,0.2539269991306439,0.75,1.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52619585,325070051,40560,45271004,0.6990279436299527,0.5373120354178628,0.9992297780418189,0.5375346653599152,0.8928807672413223,0.6990279436299526,0.999875242460173,0.8777586136109052,0.0007702219581810874,325070051,52619585,45271004,40560,0.9348458473604404,0.877662491427929,0.8777586136109052,0.999875242460173,0.8928807672413223,0.9348458473604403,0.5375346653599152,0.9992297780418189,0.12224138638909478,0.75,1.25
