Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,66e65946-ef0a-6028-f7a7-e909aade97a4_112429_3.png,4702233,170215,12133,5857,0.9980907313337415,0.9961887393879484,0.9974263771629102,0.9987559711050553,0.996321392889553,0.9980907313337415,0.9334623905938096,0.966735199236676,0.002573622837089865,0.9,1.75
HistoKit (no postprocessing),gaussian,24aa9d72-799e-9634-ead4-94165f32d151_102546_6.png,8291100,117631,3536,33057,0.9977980952046277,0.9956058658742584,0.9995737004010785,0.9960287870591581,0.9956670697299476,0.9977980952046277,0.9708171366791288,0.7806261945211298,0.0004262995989215199,0.9,1.75
HistoKit (no postprocessing),gaussian,def4a0a8-b472-78ea-531c-84458df3a3e9_124843_6.png,16588566,7836773,2145328,11832,0.9389499583011314,0.8849252357577402,0.8854841390690051,0.9992872460045837,0.9188503684322531,0.9389499583011315,0.785082519201118,0.9984924709550296,0.11451586093099492,0.9,1.75
HistoKit (no postprocessing),gaussian,0f3058e5-e9f7-bd55-4b60-07a71af55b96_123333_3.png,30739642,1529362,104230,389595,0.9920316245550953,0.9841892352200285,0.9966207225863212,0.9874845952697138,0.9849272784105426,0.9920316245550953,0.936195818784617,0.7969756487508579,0.0033792774136788013,0.9,1.75
HistoKit (no postprocessing),gaussian,84acf623-2a5d-c4c6-c1db-583a94b80fc7_105804_1.png,45193862,3749969,41286,983043,0.9887943770390979,0.9778371031440846,0.9990873026435108,0.9787113709764654,0.9795003658329624,0.9887943770390979,0.9891102022944909,0.7923007590092735,0.0009126973564892503,0.9,1.75
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_6.png,6920491,1654385,23888,966036,0.9332526279918435,0.874858145874774,0.9965600955823408,0.8775080589973254,0.8965034292405487,0.9332526279918436,0.9857663204973207,0.6313432078280551,0.003439904417659232,0.9,1.75
HistoKit (no postprocessing),gaussian,969ce636-2f0f-f223-bb1c-2b4624598a38_125938_4.png,16007359,764270,76971,3501420,0.8994639383707672,0.8172961974905224,0.9952145348920347,0.8205208024551408,0.8241578632355152,0.8994639383707672,0.9085030330190754,0.17916679364885868,0.00478546510796533,0.9,1.75
HistoKit (no postprocessing),gaussian,1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_4.png,3881950,151152,1927,175606,0.9776447147511035,0.9562670911542184,0.9995038462855543,0.9567212381049085,0.957837000832416,0.9776447147511035,0.987411728584587,0.4625808702464821,0.0004961537144456429,0.9,1.75
HistoKit (no postprocessing),gaussian,859ead5f-592a-5c4e-67de-d71b0ee92f6d_113334_2.png,12675868,607165,32913,332798,0.9857796537891184,0.9719580734817463,0.9974102158184959,0.974417207729063,0.9732055198632197,0.9857796537891182,0.9485797043485326,0.6459456382857623,0.002589784181504111,0.9,1.75
HistoKit (no postprocessing),gaussian,d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_3.png,10963808,738904,23105,958933,0.9571343155160702,0.9177925113047666,0.9978970435098558,0.9195710952707938,0.9225812097203334,0.9571343155160702,0.9696788358142752,0.4352031437646841,0.002102956490144229,0.9,1.75
HistoKit (no postprocessing),gaussian,35ce6eab-4a33-9fbb-2efe-2acf7936ba3e_104917_2.png,7228299,4501691,888573,171737,0.931667443024087,0.8720762434324022,0.8905276564666783,0.9767924101990855,0.9171004589415417,0.931667443024087,0.8351522300206446,0.9632524562269923,0.1094723435333217,0.9,1.75
HistoKit (no postprocessing),gaussian,b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_4.png,6380162,256209,19550,326270,0.9736139019989404,0.9485844594885922,0.9969451750328765,0.9513496893728289,0.9504711343473703,0.9736139019989403,0.929104761766615,0.4398596344245887,0.0030548249671235204,0.9,1.75
HistoKit (no postprocessing),gaussian,6b809376-ab46-9021-2fa3-0d0025b512da_132412_1.png,3770709,439125,7893,48986,0.992514243652229,0.9851397276822897,0.9979111322123897,0.9871754158381756,0.9866691291399258,0.992514243652229,0.9823429928996148,0.8996416798638015,0.0020888677876103384,0.9,1.75
HistoKit (no postprocessing),gaussian,c38dfb82-e376-0eab-4312-72ca49852e8b_104329_5.png,2637061,526294,3858,54865,0.9889884292530535,0.9782167265626623,0.9985391448961517,0.9796186819399939,0.9817748049550632,0.9889884292530535,0.992722841751045,0.9055938220005196,0.0014608551038483195,0.9,1.75
HistoKit (no postprocessing),gaussian,cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_2.png,9591694,749803,30222,43381,0.996177855616176,0.99238481755915,0.9968590455372922,0.9954975960228644,0.9929330491305892,0.996177855616176,0.9612550879779495,0.9453077722193085,0.003140954462707843,0.9,1.75
HistoKit (no postprocessing),gaussian,b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_4.png,13149520,195053,12685,383074,0.98517467765912,0.9707825139666743,0.9990362557033567,0.9716924929544181,0.9711972752914558,0.9851746776591201,0.9389375078223532,0.3373878057935367,0.0009637442966433056,0.9,1.75
HistoKit (no postprocessing),gaussian,e3dca99c-de77-4ab1-72a1-8daf3d4d032c_120923_2.png,9157302,1304626,2918,164850,0.9909228101241551,0.9820089286193026,0.9996814486988304,0.9823163149453045,0.9842170462824148,0.9909228101241551,0.9977683351382439,0.8878171538698149,0.0003185513011696226,0.9,1.75
HistoKit (no postprocessing),gaussian,24aa9d72-799e-9634-ead4-94165f32d151_102546_7.png,10999856,597872,11015,57777,0.9968827973114988,0.9937849681370299,0.998999625006959,0.9947749215406226,0.9941034687293212,0.9968827973114989,0.9819096154130406,0.9118781543173253,0.0010003749930409683,0.9,1.75
HistoKit (no postprocessing),gaussian,7ea29210-064a-9e70-4612-3ab81fa629dc_120503_4.png,2693244,178127,3056,593180,0.9003403800676748,0.8187446040103603,0.9988665949634684,0.8195059432379997,0.8280554861032406,0.9003403800676748,0.983133075398906,0.23094176508186753,0.0011334050365315433,0.9,1.75
HistoKit (no postprocessing),gaussian,859ead5f-592a-5c4e-67de-d71b0ee92f6d_113334_1.png,20394065,373678,8080,205817,0.9947832579106394,0.9896206621499011,0.9996039632107311,0.9900088262641504,0.9898055156794225,0.9947832579106394,0.9788347591929966,0.644833863967765,0.00039603678926897147,0.9,1.75
HistoKit (no postprocessing),gaussian,19a1c0fb-3d0a-327d-ea5a-6aae35f53e51_121144_3.png,24663463,1527295,33196,188842,0.9955188164983632,0.9910776158374308,0.998655850574768,0.9924014291632104,0.9915935442805828,0.995518816498363,0.9787272082953378,0.8899609996171635,0.0013441494252319716,0.9,1.75
HistoKit (no postprocessing),gaussian,7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_3.png,50322160,506322,42785,35173,0.9992260103569143,0.9984532179071486,0.9991505004125389,0.9993015317153512,0.9984686024007965,0.9992260103569144,0.9220825813548179,0.9350446449182356,0.0008494995874610803,0.9,1.75
HistoKit (no postprocessing),gaussian,f761dbde-597d-9a8f-e1a1-2533f0d71b83_120113_5.png,3492940,657624,540369,31274,0.924361063803577,0.8593599884662215,0.8660234065874943,0.9911259645413133,0.8789457980135136,0.924361063803577,0.5489380989705283,0.9546028584783234,0.1339765934125057,0.9,1.75
HistoKit (no postprocessing),gaussian,5fe08b37-e6eb-942a-a4ce-507361c4911e_102333_3.png,13462306,1661154,21548,1713987,0.9394443092005076,0.8858038454277815,0.9984019405727769,0.8870615505380662,0.89705584466927,0.9394443092005076,0.9871944051887975,0.4921732158745368,0.001598059427223107,0.9,1.75
HistoKit (no postprocessing),gaussian,969ce636-2f0f-f223-bb1c-2b4624598a38_125938_5.png,12966680,271388,9441,1421276,0.9477155030663011,0.9006266896717511,0.9992724328017595,0.9012176573239451,0.9024652007647532,0.947715503066301,0.9663816771059969,0.16033187921524886,0.0007275671982405219,0.9,1.75
HistoKit (no postprocessing),gaussian,969ce636-2f0f-f223-bb1c-2b4624598a38_125938_2.png,4222830,329135,5941,1568598,0.842863500016317,0.7284045573086688,0.998595100089364,0.7291517739666279,0.7429955158765913,0.842863500016317,0.9822696940395612,0.17343588376236277,0.0014048999106359744,0.9,1.75
HistoKit (no postprocessing),gaussian,7ea29210-064a-9e70-4612-3ab81fa629dc_120503_1.png,8609682,155546,5587,1176705,0.9357507824295813,0.8792590748300598,0.9993515002259361,0.8797610394929201,0.8811470597696712,0.9357507824295813,0.9653267797409594,0.11675427528296094,0.0006484997740639323,0.9,1.75
HistoKit (no postprocessing),gaussian,8e6bc805-8b70-bd59-8612-caf5bbe72e5e_125634_1.png,64583818,1031670,139053,97817,0.9981695382384908,0.9963457654136593,0.9978515631669058,0.9984877160263497,0.9964030141487112,0.9981695382384906,0.8812246791085508,0.9133969669416293,0.0021484368330941315,0.9,1.75
HistoKit (no postprocessing),gaussian,04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_1.png,14289996,264213,46955,608294,0.9775870156158453,0.9561566906397319,0.9967248963883604,0.9591702134943003,0.9569183201663071,0.9775870156158453,0.8491008072809544,0.30282049313071413,0.003275103611639602,0.9,1.75
