Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,dd39d066-a837-16fd-ad92-0770b0888627_135807_3.png,7507139,295887,4422,2885403,0.8385942596509861,0.7220510718321232,0.9994113074499428,0.722358302713619,0.7297423297116924,0.8385942596509861,0.9852751665784242,0.09300849655328498,0.0005886925500571718,0.25,2.25
HistoKit (no postprocessing),gaussian,cbce74a2-7428-f9d6-deea-88fb31a09ea9_143207_2.png,4533258,39581,20128,2449,0.9975160337780679,0.9950443771558891,0.9955795533258107,0.9994600621248242,0.9950870606708947,0.9975160337780679,0.6628983905273912,0.9417320961218177,0.004420446674189274,0.25,2.25
HistoKit (no postprocessing),gaussian,d5907b31-ce36-7334-168a-45b235153f97_142531_4.png,4355765,729926,5482,3531479,0.7112329184060305,0.5518707985048512,0.998743020058254,0.552254374278265,0.5898058973039849,0.7112329184060305,0.9925456345321236,0.17128763870132033,0.001256979941746019,0.25,2.25
HistoKit (no postprocessing),gaussian,7113876b-cb4d-9a5f-bbe7-a494ab48a133_145721_1.png,5943116,2777347,135295,60955,0.9837574763198489,0.9680341585759833,0.9777417157214279,0.989847721654191,0.9779907685713334,0.9837574763198489,0.9535490458490951,0.9785241316815476,0.022258284278572148,0.25,2.25
HistoKit (no postprocessing),gaussian,7dc61ab2-e077-871e-9c20-3a759a62a842_155215_1.png,0,4784282,14118,0,0.0,0.0,0.0,,0.9970577692564188,,0.9970577692564188,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,72dd2011-1bd9-ce93-f9e1-07f6077d720d_154913_1.png,3518196,3144265,597435,45826,0.9162382727448753,0.8454240906490202,0.8548375692573023,0.9871420546786748,0.9119510706813098,0.9162382727448753,0.8403305983911057,0.9856348925469525,0.14516243074269777,0.25,2.25
HistoKit (no postprocessing),gaussian,63515737-df00-8806-b37c-2eeed3f51d2f_160144_1.png,6924728,13516618,147818,57262,0.9854082696148774,0.9712362520842076,0.979099747106629,0.9917986132893344,0.9900670459865548,0.9854082696148774,0.9891822831180153,0.9957814567389722,0.020900252893371073,0.25,2.25
HistoKit (no postprocessing),gaussian,f6e1dfa1-5106-6910-1781-639e714c1d19_164025_1.png,7687015,354440,31267,2096940,0.8784037149079857,0.783172810558946,0.9959489689544901,0.7856756291295289,0.7907298197324553,0.8784037149079859,0.91893587619618,0.144587946381222,0.0040510310455098685,0.25,2.25
HistoKit (no postprocessing),gaussian,bc67e5a0-18d9-7e77-9e7c-31a2ad635848_162418_2.png,2872421,701299,44201,184434,0.9617249719049726,0.9262718893177034,0.9848451393427053,0.9396654404608659,0.9398701594143629,0.9617249719049726,0.940709590878605,0.7917724641624507,0.015154860657294638,0.25,2.25
HistoKit (no postprocessing),gaussian,cbce74a2-7428-f9d6-deea-88fb31a09ea9_143207_1.png,9853333,98962,31667,36321,0.9965618614616468,0.9931472835119436,0.99679645928174,0.9963273740415994,0.993214962092388,0.9965618614616468,0.757580629109922,0.7315183725967047,0.00320354071825999,0.25,2.25
