Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52629681,325069918,40693,45260908,0.6991145639789778,0.5374143983941719,0.999227402486263,0.5376378009126087,0.8929043203659942,0.6991145639789778,0.9998748333686347,0.8777824992618897,0.0007725975137370393,0.75,
HistoKit (no postprocessing),constant,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192588564,816536097,115228,31661679,0.9237879854070725,0.858369887049153,0.9994020460168215,0.8588109489807777,0.9694717464389486,0.9237879854070725,0.9998589018391661,0.9626718203043249,0.0005979539831784939,0.75,
HistoKit (no postprocessing),constant,normal_004.png,10667560,1294873229,76675,9624520,0.6874243930054196,0.523721749316539,0.9928636147664306,0.5257006674525233,0.9926240227136788,0.6874243930054196,0.9999407892152714,0.9926220493616199,0.0071363852335694445,0.75,
HistoKit (no postprocessing),constant,TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.png,258497881,301650835,1552486,73997998,0.8724985863803785,0.7738336962074339,0.9940300564928639,0.7774468717550632,0.8811537217602288,0.8724985863803785,0.9948797196716721,0.8030128367256235,0.005969943507136062,0.75,
HistoKit (no postprocessing),constant,tumor_031.png,31543048,1305352046,90759,14890755,0.8080956493992835,0.6779869953423742,0.9971309491772521,0.6793121812572621,0.988917987106705,0.8080956493992836,0.9999304764638846,0.98872119962425,0.0028690508227479546,0.75,
HistoKit (no postprocessing),constant,tumor_021.png,151793244,1108512215,202605,88239200,0.7743994334612987,0.6318530315699271,0.9986670359662256,0.6323863619036433,0.934426702940841,0.7743994334612987,0.9998172613945938,0.9262677287078871,0.0013329640337743697,0.75,
HistoKit (no postprocessing),constant,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,70475180,267353367,108867,16440114,0.894926665121729,0.8098346389113709,0.9984576259845231,0.8108490089212608,0.9533012685838251,0.894926665121729,0.9995929630947448,0.9420701492434916,0.0015423740154768967,0.75,
HistoKit (no postprocessing),constant,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,6638917,71212052,250232,8684263,0.5977686536157465,0.426298167671927,0.9636773714721514,0.4332597411242314,0.8970507895193139,0.5977686536157465,0.996498404668958,0.8913058380727572,0.03632262852784865,0.75,
HistoKit (no postprocessing),constant,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,191625431,532094226,925728,22345651,0.9427549672491351,0.8917090532893438,0.9951923010756845,0.8955669579686474,0.9688465083535487,0.942754967249135,0.9982632395034127,0.9596968906332832,0.004807698924315485,0.75,
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,8836067,212648015,78336,24644798,0.4168421343627312,0.2632978955607435,0.9912124233109049,0.26391394009682845,0.8995840398114083,0.4168421343627312,0.999631752250571,0.8961418271020286,0.008787576689095165,0.9,1.75
HistoKit (no postprocessing),constant,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,132965113,214047772,829690,190076913,0.5821120564690725,0.41054870317851405,0.9937987875358657,0.41160314231065404,0.645101902312935,0.5821120564690725,0.9961387760620516,0.5296577515426953,0.006201212464134351,0.75,
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,150908201,171602086,2872685,23268548,0.9202908235388391,0.8523506547894415,0.9813196225179767,0.8664084148223481,0.9250218871840857,0.9202908235388392,0.9835352413215089,0.8805948976386047,0.01868037748202335,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,7895931,33192340,6579,11269850,0.583408165665132,0.4118392832181328,0.9991674796994879,0.4119806544799818,0.7846559036908451,0.583408165665132,0.9998018308969638,0.7465295794021842,0.0008325203005121157,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,52695950,325069868,40743,45194639,0.6996866610127108,0.5380908124480529,0.999227425959379,0.5383147709939716,0.8930608660211838,0.6996866610127107,0.9998746795748232,0.8779395860376107,0.0007725740406210151,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.png,192633614,816537007,114318,31616629,0.9239062688943422,0.8585741577966941,0.9994069041425565,0.8590118406248505,0.9695159004698511,0.9239062688943422,0.9998600161458135,0.9627229930309465,0.0005930958574434926,0.9,1.75
