Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,8b8e8141-b9e0-9b57-cdad-61702acf8a5e_150400_1.png,4594929,222666,9089,663920,0.9317633503523874,0.8722443202634503,0.9980258548076919,0.8737518418954414,0.8774253251554838,0.9317633503523876,0.960781860154042,0.25114991664655206,0.00197414519230811,0.9,
HistoKit (no postprocessing),constant,ec461d09-d9f6-ab63-cb21-aeb55b7abbf3_142116_1.png,35874629,1674574,117541,127100,0.9966019203932822,0.9932268564674757,0.9967342619241907,0.9964696140010386,0.9935269616924916,0.9966019203932822,0.9344121331499373,0.9294544962074159,0.0032657380758092662,0.9,
HistoKit (no postprocessing),constant,0584763b-507d-517f-59c7-4dbcdbe7ec5e_135202_1.png,7369592,1058907,12971,61163,0.9949954493652267,0.9900407403496583,0.9982430221049248,0.991768938687926,0.9912810537629931,0.9949954493652265,0.9878988093794256,0.9453935914719616,0.0017569778950751926,0.9,
HistoKit (no postprocessing),constant,8a46ca7f-3853-419d-26c8-1bf78b04ebee_163832_4.png,24390531,720315,9107,78922,0.9981986773602971,0.9964038325783869,0.9996267567576207,0.9967746724865488,0.9965066297602572,0.9981986773602971,0.9875147719701353,0.901253320354288,0.0003732432423792517,0.9,
HistoKit (no postprocessing),constant,654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_6.png,2218115,687899,176,720510,0.860248644732627,0.7547686964854035,0.9999206596429413,0.7548139010591688,0.801283260264152,0.860248644732627,0.9997442139301675,0.4884227521976926,7.934035705865461e-05,0.9,
HistoKit (no postprocessing),constant,302e8390-e88c-6502-e08e-b8e893212016_162708_2.png,48537521,2292856,71351,639622,0.9927292977426271,0.9855635585526737,0.99853214038787,0.9869935103794053,0.9862057745868124,0.9927292977426272,0.9698203245316506,0.7818834446498831,0.0014678596121300656,0.9,
HistoKit (no postprocessing),constant,34677a0d-5045-a6c6-f661-b69bd9d6f859_140044_1.png,7157611,157087,43930,42700,0.9939848013991534,0.9880415353382087,0.9938999166983844,0.9940697006004324,0.9882953437545262,0.9939848013991534,0.7814612694448728,0.7862723800847903,0.006100083301615585,0.9,
HistoKit (no postprocessing),constant,cfd234aa-a9c1-9363-1732-dc841509f243_163200_4.png,14917923,5521712,883899,2544325,0.8969391298178485,0.8131365675855535,0.9440634757181798,0.8542956783112918,0.8563665052655121,0.8969391298178484,0.8620117581289279,0.6845631875975774,0.05593652428182016,0.9,
HistoKit (no postprocessing),constant,cfd234aa-a9c1-9363-1732-dc841509f243_163200_3.png,10616300,879910,11707,5761907,0.7862116474378823,0.6477337220927456,0.9988984764500061,0.6481967165270289,0.6656819432554727,0.7862116474378823,0.986869922848039,0.13248031374547056,0.0011015235499938982,0.9,
HistoKit (no postprocessing),constant,745e05db-827a-cff7-7148-db0494ae96fc_133425_1.png,35131419,2186513,268953,131227,0.9943367830680541,0.9887373489721079,0.9924025374648605,0.9962785832917926,0.9893902430747329,0.994336783068054,0.8904676342494663,0.9433814836866948,0.0075974625351394615,0.9,
