Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,302e8390-e88c-6502-e08e-b8e893212016_162708_1.png,14718402,5152233,174886,350513,0.9824646071585591,0.9655335962467628,0.9882573948747919,0.9767393339201926,0.9742401390387955,0.982464607158559,0.9671706226198439,0.9363021662275526,0.01174260512520808,0.25,0.75
HistoKit (no postprocessing),gaussian,7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_6.png,7764573,2661204,0,92445,0.994082228884369,0.9882340857561991,1.0,0.9882340857561991,0.9912109670246549,0.994082228884369,1.0,0.9664281831126625,0.0,0.25,0.75
HistoKit (no postprocessing),gaussian,c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_4.png,15634203,1058498,34600,8783954,0.7800143986972322,0.6393636104100654,0.9977917904769114,0.6402695748086148,0.6543269235480575,0.7800143986972322,0.9683468453880621,0.10754413635951691,0.0022082095230886493,0.25,0.75
HistoKit (no postprocessing),gaussian,ec461d09-d9f6-ab63-cb21-aeb55b7abbf3_142116_2.png,39529477,1584041,98775,249957,0.9956083344375506,0.9912550736669242,0.9975074600817618,0.9937164264328145,0.9915891684604671,0.9956083344375505,0.9413037432494105,0.8637092297810576,0.00249253991823813,0.25,0.75
HistoKit (no postprocessing),gaussian,7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_2.png,8000715,479532,3905,299595,0.9813859979772989,0.9634522950092212,0.9995121567294887,0.9639055649728745,0.9654475476126533,0.9813859979772989,0.9919224221563513,0.6154734722323831,0.00048784327051127973,0.25,0.75
HistoKit (no postprocessing),gaussian,59481929-3828-f3c5-2452-07bdbf0def53_144939_1.png,25522263,883415,18752,106451,0.9975531822730583,0.9951183091538166,0.9992658083478672,0.9958464166403356,0.9952808578049105,0.9975531822730583,0.9792144913303191,0.8924591813437375,0.0007341916521328537,0.25,0.75
HistoKit (no postprocessing),gaussian,e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_1.png,63539869,725611,572129,128121,0.9945198774005206,0.9890994909271572,0.991076100919519,0.9979876700992131,0.9892212401830934,0.9945198774005206,0.5591343412393854,0.8499283147404572,0.008923899080481005,0.25,0.75
HistoKit (no postprocessing),gaussian,dfdc8007-a219-a302-d10c-929e29813dc8_163630_1.png,3821763,375335,748,119346,0.9845311851945355,0.9695336487345939,0.9998043171098788,0.9697176606889076,0.972182381510945,0.9845311851945355,0.9980110773419697,0.7587414919918088,0.0001956828901211795,0.25,0.75
HistoKit (no postprocessing),gaussian,d28668ca-fcc7-90f7-7049-f08e38cdd015_141933_2.png,11240517,789272,21,252418,0.9888957133826407,0.9780353287700745,0.9999981317620207,0.9780371158455172,0.9794468072079431,0.9888957133826407,0.999973393910753,0.7576841478750876,1.868237979356504e-06,0.25,0.75
HistoKit (no postprocessing),gaussian,e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_2.png,14568772,668991,19872,37517,0.9980342821817745,0.9960762772951836,0.998637844613934,0.9974314488779457,0.9962478960653677,0.9980342821817746,0.971152464278093,0.9468979827546185,0.0013621553860660388,0.25,0.75
HistoKit (no postprocessing),gaussian,bb1fc306-b767-ee67-c337-445c06bd68ce_150126_2.png,26966062,9901988,307548,1214067,0.9725606419433683,0.9465869049273481,0.9887236049793189,0.9569176209235948,0.960363941701497,0.9725606419433683,0.9698763979087787,0.890782566297126,0.011276395020681163,0.25,0.75
HistoKit (no postprocessing),gaussian,7ba3b133-6b39-da9f-5b13-68d3bea507d2_165139_3.png,14538638,561933,8514,2974629,0.9069524637216999,0.8297465879752749,0.9994147308009156,0.8301499657374035,0.8350370394046267,0.9069524637217,0.9850748623447928,0.15889244978597858,0.0005852691990844668,0.25,0.75
HistoKit (no postprocessing),gaussian,e338d5a6-7427-4506-5755-323615d750be_135343_3.png,7606399,548590,8934,950567,0.9406700927307862,0.8879859676157789,0.9988268405334343,0.8889130797060547,0.894727955157118,0.9406700927307863,0.9839755777329765,0.36593232063086123,0.0011731594665656774,0.25,0.75
HistoKit (no postprocessing),gaussian,e75d7a32-60ad-6f71-61b5-c428fc2cae22_164833_5.png,45200305,4967006,728066,97323,0.990952261317522,0.9820667777437533,0.9841477939637789,0.9978514769029407,0.9838135850817862,0.990952261317522,0.8721585960634036,0.9807826466250514,0.015852206036221055,0.25,0.75
HistoKit (no postprocessing),gaussian,0584763b-507d-517f-59c7-4dbcdbe7ec5e_135202_6.png,12901701,555868,74354,18192,0.9964262362590471,0.9928779251310215,0.994269907148205,0.9985919388032084,0.9931700948663535,0.9964262362590472,0.882019351910914,0.9683099327596418,0.0057300928517950945,0.25,0.75
HistoKit (no postprocessing),gaussian,110ff982-b33a-42d4-9522-02719d6987c7_164031_2.png,6014460,174746,6431,897995,0.9300702231271011,0.8692815577536614,0.9989318856627698,0.8700902935353648,0.8725017029358162,0.930070223127101,0.9645043245003505,0.1628967290333827,0.0010681143372301542,0.25,0.75
HistoKit (no postprocessing),gaussian,31439255-cb2a-2a33-e39f-915211d58cf0_143129_8.png,7257048,4610904,468419,715739,0.924567534708,0.8597169646138242,0.9393669017031592,0.9102272517753203,0.9092745923839134,0.924567534708,0.9077792453836859,0.8656303792088188,0.060633098296840826,0.25,0.75
HistoKit (no postprocessing),gaussian,015b92ff-7984-c969-27c5-4144ab20b802_144644_7.png,21779595,4861470,31850,1086465,0.9749691707269688,0.9511608264684419,0.9985397574530253,0.9524856927691084,0.9597139777617512,0.9749691707269686,0.9934911266788193,0.8173374456849309,0.0014602425469747648,0.25,0.75
HistoKit (no postprocessing),gaussian,091684ab-dffb-81d6-97c1-29bfeceeac37_154424_1.png,0,6288471,92,0,0.0,0.0,0.0,,0.9999853702666253,,0.9999853702666253,1.0,1.0,0.25,0.75
HistoKit (no postprocessing),gaussian,31439255-cb2a-2a33-e39f-915211d58cf0_143129_5.png,3461526,239562,2450,2005360,0.7751829554638735,0.632896936666535,0.9992927202728887,0.6331805711697664,0.6483016512118451,0.7751829554638734,0.9898765350478489,0.10671283902068758,0.0007072797271112733,0.25,0.75
HistoKit (no postprocessing),gaussian,bc7dd6a2-14aa-d481-064a-28427e54cce1_153909_1.png,22738646,492586,13343,2245008,0.9526904665346186,0.9096551077715456,0.9994135457783493,0.9101409265434112,0.9114010221351994,0.9526904665346186,0.9736267341860222,0.17993391277157972,0.0005864542216506873,0.25,0.75
