"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","constant","dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_1.png",23677282,1070379,27852,117323,0.996943667416783,0.99390596024583,0.998825064646334,0.995069344500571,0.994168000785447,0.996943667416783,0.974639215247066,0.901218487465711,0.00117493535366643,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bc7dd6a2-14aa-d481-064a-28427e54cce1_153909_3.png",23406697,1282135,268934,2556214,0.943085596672038,0.892300827486591,0.988640894090637,0.901543628909717,0.897319544464305,0.943085596672038,0.826613774113208,0.334032939683181,0.0113591059093631,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_3.png",21273776,1130484,79858,3112507,0.930206147947317,0.869519063100307,0.996260215006027,0.872366485700178,0.875281799846659,0.930206147947317,0.93402030169985,0.266435634673748,0.00373978499397339,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","0584763b-507d-517f-59c7-4dbcdbe7ec5e_135202_2.png",16996679,1478697,71881,155504,0.993355345908182,0.986798411803393,0.99578868984847,0.990933865386114,0.987842169399481,0.993355345908182,0.95364244817094,0.904844018575438,0.00421131015153006,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_1.png",12635159,2860725,13,316523,0.987628959777548,0.97556026450592,0.999998971125997,0.975561243705644,0.979981811765688,0.987628959777548,0.99999545571807,0.900378251870801,1.02887400345638e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","778d67ae-3cb9-eeb7-6fac-a66f6e936029_142330_3.png",17510887,629478,7098,2928177,0.922668514088121,0.856438827003327,0.999594816412961,0.856736247804694,0.860726649344931,0.922668514088121,0.98884972100739,0.176936212195955,0.000405183587039263,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","dad7b6f2-9f0b-8c2a-a00e-ff89c406e2d2_171435_3.png",5837192,593891,22960,253003,0.976907532475835,0.954857516290688,0.996082012889768,0.958457323616075,0.958854762588478,0.976907532475835,0.962778693720202,0.701257772519347,0.00391798711023195,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_5.png",5825390,2905772,30,360653,0.96997176780214,0.941694351165917,0.999994850156727,0.941698918032093,0.960328954134172,0.96997176780214,0.999989675827878,0.889587852162532,5.14984327310306e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","1d49a2ac-7490-df96-fb85-41e83b5a5b35_151838_1.png",0,6017982,217718,0,0,0,0,NA,0.965085235017721,NA,0.965085235017721,1,1,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_2.png",8573951,5842302,65567,108740,0.989937368842507,0.980075233263582,0.992410803473064,0.987476232886786,0.988053440032459,0.989937368842507,0.988901751206738,0.981727569726445,0.00758919652693588,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","3c8a2c44-1287-eab9-5fb8-1902a0075b0d_153549_25.png",37462556,2820917,70855,79406,0.997998531422548,0.996005058594787,0.998112215274013,0.997884873465058,0.99628377136774,0.997998531422548,0.97549772250371,0.972621670069161,0.0018877847259872,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_1.png",35016257,359885,375189,223475,0.991524083033133,0.983190640799119,0.989398879039867,0.993658436448949,0.983358798376842,0.991524083033133,0.489590163711409,0.616917512342293,0.0106011209601326,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","2f6f5632-66e3-03e5-2957-29197ae74c65_142917_3.png",5407106,642598,5058,67074,0.993374084081855,0.986835395724734,0.999065438519601,0.987747205974228,0.988217260312102,0.993374084081855,0.992190298553553,0.905485914619712,0.000934561480398598,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_3.png",8626052,1490966,46,380184,0.978435639887493,0.957781690602182,0.999994667345537,0.957786582541252,0.963778125466789,0.978435639887493,0.999969148470971,0.796817999625898,5.33265446323471e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_5.png",10391291,466628,23897,1568694,0.928823298930471,0.867105583983554,0.99770556229998,0.868838129813708,0.872086284015675,0.928823298930471,0.951282809235003,0.229264951688234,0.00229443770002039,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e92b8137-1dab-8f48-a38e-05fbbeabd072_134925_1.png",5960626,32637,22347,391967,0.966413053118114,0.935008956947046,0.99626490040988,0.938298109134333,0.935339988891277,0.966413053118114,0.593572675687473,0.0768645608614144,0.00373509959012016,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_2.png",5385044,1833255,781,44328,0.99582910972403,0.991692867585867,0.999854989718381,0.991835519835443,0.993789554435053,0.99582910972403,0.999574163211627,0.976390923863286,0.000145010281618879,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","6875bf3f-1b6d-1a53-f365-0d72c060072a_140344_2.png",15806277,770462,11905,388506,0.987492223853679,0.97529347143599,0.999247385066122,0.976010422615728,0.976414710360691,0.987492223853679,0.984783356148713,0.664782806772922,0.000752614933877989,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e75d7a32-60ad-6f71-61b5-c428fc2cae22_164833_1.png",39644392,11452704,62851,410037,0.994071237624006,0.988212361356503,0.998417140167601,0.989763004735381,0.990830169735946,0.994071237624006,0.994542078084817,0.965434885579985,0.00158285983239884,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","59481929-3828-f3c5-2452-07bdbf0def53_144939_3.png",23718677,1218505,12742,179669,0.995960278199987,0.99195306378363,0.999463074669071,0.992481948332324,0.992343250445799,0.995960278199987,0.9896511422972,0.87149739588921,0.000536925330929432,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_3.png",45135141,6968161,83130,168581,0.997219338730202,0.994454098733263,0.998161583842956,0.996278870861869,0.995192227342203,0.997219338730202,0.988210669507187,0.976378437107577,0.00183841615704413,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7530b966-b7ee-7dd8-6676-04339b0c22b7_154932_2.png",10269183,1303472,14470,2188383,0.903133908520911,0.823376632331722,0.998592912460193,0.824333019788938,0.840089164043896,0.903133908520911,0.989020761156409,0.373289268884304,0.00140708753980711,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_1.png",22700752,1088429,41638,1326971,0.970737530610627,0.943138955786986,0.998169145810972,0.94477333536765,0.945598997368211,0.970737530610627,0.963154397040175,0.450620601142668,0.00183085418902763,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","d89a4519-168e-fe8e-eec5-c3f8080d7609_170312_1.png",15749733,508306,11475,328176,0.989332273253684,0.978889744939893,0.999271946668047,0.979588390505258,0.979536248718948,0.989332273253684,0.977923394660444,0.607671175231505,0.000728053331952729,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","654bcee2-3394-aaf6-25f2-380d7ca46c60_144121_1.png",8564801,963864,10451,509984,0.970513659546436,0.942716402743968,0.99878126030582,0.943802084567293,0.948210785045427,0.970513659546436,0.989273489579859,0.653977886457762,0.00121873969418042,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","34677a0d-5045-a6c6-f661-b69bd9d6f859_140044_3.png",4380698,132685,10354,8483,0.997854612742054,0.995718411150269,0.997642022913871,0.998067293192056,0.995843758687795,0.997854612742054,0.927614147190626,0.939908477842004,0.00235797708612879,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_1.png",0,9344385,13359,0,0,0,0,NA,0.998572412325022,NA,0.998572412325022,1,1,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_2.png",36467724,953806,103279,4252619,0.943643134381435,0.893299570528063,0.997175931980865,0.895565246098246,0.895735611105595,0.943643134381435,0.902298301461093,0.183197875701657,0.00282406801913527,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","997c9bdf-d489-63a3-9c13-1b5273502c59_152111_5.png",1627126,4488929,129960,130713,0.925838246904273,0.861916973152332,0.926036631103998,0.925639947685766,0.95912119820698,0.925838246904272,0.971863363679015,0.971704950297014,0.0739633688960017,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","98188e68-f597-a02c-6cf5-9f993d1f10ac_162142_1.png",29113059,1203785,73080,185586,0.995577208594974,0.991193367090288,0.997496071679779,0.993665713892229,0.991540092054065,0.995577208594974,0.942766071589401,0.866424446746045,0.00250392832022077,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","997c9bdf-d489-63a3-9c13-1b5273502c59_152111_1.png",11825869,1155853,46,49672,0.997902322962775,0.995813428001496,0.999996110237559,0.995817285292518,0.996184765459535,0.997902322962775,0.999960204135482,0.95879637502333,3.88976244121491e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","8a46ca7f-3853-419d-26c8-1bf78b04ebee_163832_1.png",8625259,1159698,93041,167266,0.985134509653315,0.970704511113867,0.989328080015599,0.980976340698491,0.974086594438932,0.985134509653315,0.925729940554258,0.873948351274036,0.0106719199844006,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","b3ac8263-eb4f-ecee-6126-3ea976dfb769_143901_1.png",31630913,1208316,37152,155299,0.996967091753327,0.993952524943623,0.998826830752053,0.995114265266965,0.99417374472022,0.996967091753327,0.970170249255702,0.886112282425758,0.00117316924794742,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7ba3b133-6b39-da9f-5b13-68d3bea507d2_165139_1.png",22421515,2862963,3250,1163404,0.974643294659446,0.950540713863802,0.999855070945002,0.950671698300087,0.955893985936027,0.974643294659446,0.99886609962344,0.711053662023358,0.000144929054997901,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","302e8390-e88c-6502-e08e-b8e893212016_162708_1.png",14950207,5153800,173319,118708,0.990327810858354,0.980840931847654,0.988539775711035,0.99212232599361,0.985682167425295,0.990327810858354,0.96746477786586,0.977485477499513,0.0114602242889654,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_4.png",10641676,1410038,18331,244367,0.987807602785661,0.97590893342433,0.998280395125444,0.977552265777381,0.978667434547423,0.987807602785661,0.987166481490427,0.852293120487426,0.0017196048745559,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7530b966-b7ee-7dd8-6676-04339b0c22b7_154932_3.png",23423916,887280,35125,1598885,0.966296453835232,0.934790692573679,0.998502709467109,0.936102876732305,0.937020735160091,0.966296453835232,0.961920197743941,0.356887012728439,0.00149729053289092,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_6.png",7817870,2661204,0,39148,0.997502502091243,0.995017448095448,1,0.995017448095448,0.996278078177091,0.997502502091243,1,0.985502630768137,0,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","c4a5bf6f-509c-e7c4-3751-4f823d57d1f3_145315_4.png",16277709,1076677,16421,8140448,0.799646013499561,0.666175163737225,0.998992213760416,0.666623160789735,0.680263907048085,0.799646013499561,0.984977559194144,0.116812672064228,0.00100778623958444,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","ec461d09-d9f6-ab63-cb21-aeb55b7abbf3_142116_2.png",39544040,1591189,91627,235394,0.99588213078014,0.991798036174658,0.997688269002765,0.994082520128366,0.992112801403687,0.99588213078014,0.945551385297026,0.871128768854194,0.00231173099723539,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7a951edf-c71d-16ea-3e52-69a0dd7b54e1_133148_2.png",7960393,483437,0,339917,0.97909579924066,0.959047674123015,1,0.959047674123015,0.961301594866063,0.97909579924066,1,0.587155707022739,0,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","59481929-3828-f3c5-2452-07bdbf0def53_144939_1.png",25519699,888497,13670,109015,0.997602032739754,0.995215538461634,0.999464622157773,0.995746372603791,0.995375766074259,0.997602032739754,0.984847594735786,0.890713094178316,0.000535377842226774,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_1.png",63596727,630586,667154,71263,0.994228045019368,0.988522338583714,0.989618523039404,0.998880709128716,0.988633745822605,0.994228045019368,0.485910891241697,0.898463914602714,0.0103814769605963,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","dfdc8007-a219-a302-d10c-929e29813dc8_163630_1.png",3819107,375433,650,122002,0.984196093580278,0.96888394242266,0.999829832107121,0.969043738704004,0.971589866746719,0.984196093580278,0.998271658118022,0.754737804939339,0.00017016789287905,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bb1fc306-b767-ee67-c337-445c06bd68ce_150126_2.png",27087833,9916813,292723,1092296,0.97507195960597,0.951356506190528,0.989309092189362,0.961238786380289,0.963922086842904,0.975071959605969,0.971328471734661,0.900782524725661,0.0106909078106376,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","d28668ca-fcc7-90f7-7049-f08e38cdd015_141933_2.png",11295405,789275,18,197530,0.991331187617818,0.982811380156171,0.999998406434181,0.982812919415276,0.983915947497474,0.991331187617818,0.999977194780646,0.799828740227299,1.59356581865062e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7ba3b133-6b39-da9f-5b13-68d3bea507d2_165139_3.png",15190526,563131,7316,2322741,0.928768633310476,0.867010304394551,0.999518615866647,0.867372489667405,0.871151634006156,0.928768633310476,0.987174969804381,0.195133741205431,0.000481384133352617,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e04480a3-f748-c87a-3eb6-396b6ccbcb83_134430_2.png",14570352,673673,15190,35937,0.998248585366228,0.996503294912915,0.99895855772792,0.997539621460317,0.996657306838141,0.998248585366228,0.977949171315632,0.949356688885444,0.00104144227208012,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e338d5a6-7427-4506-5755-323615d750be_135343_3.png",7653623,550204,7320,903343,0.943848309914675,0.893667376358052,0.999044504051264,0.894431858207687,0.900086236311631,0.943848309914675,0.986870520372217,0.378525083812219,0.000955495948736337,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","0584763b-507d-517f-59c7-4dbcdbe7ec5e_135202_6.png",12902194,555627,74595,17699,0.996436068528007,0.992897450057286,0.994251659636294,0.998630097013961,0.993188692494492,0.996436068528007,0.881636946980588,0.969129256304441,0.00574834036370631,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e75d7a32-60ad-6f71-61b5-c428fc2cae22_164833_5.png",45236810,4880768,814304,60818,0.990419988487636,0.981021788460306,0.982317387588061,0.998657368990712,0.982838288617783,0.990419988487636,0.857016030701631,0.987692615285862,0.0176826124119386,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","015b92ff-7984-c969-27c5-4144ab20b802_144644_7.png",21958587,4745925,147395,907473,0.976543915884451,0.954162988564733,0.993332347778081,0.960313538930625,0.961999583564186,0.976543915884451,0.969878323919139,0.839481847908108,0.00666765222191894,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bc7dd6a2-14aa-d481-064a-28427e54cce1_153909_1.png",22482571,492081,13848,2501083,0.947031863240817,0.899392707319315,0.999384435362802,0.899891224878475,0.90133494926143,0.947031863240817,0.972628570412054,0.164401616483427,0.00061556463719848,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","31439255-cb2a-2a33-e39f-915211d58cf0_143129_8.png",7047502,4649430,429893,925285,0.912287246842788,0.838720741477719,0.942507651394637,0.883944598043319,0.896171730088085,0.912287246842788,0.915364114469586,0.834021111393139,0.0574923486053632,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","110ff982-b33a-42d4-9522-02719d6987c7_164031_2.png",5729216,175740,5437,1183239,0.906012030576477,0.828173669088792,0.999051904273894,0.828825070108955,0.832430551796315,0.906012030576476,0.969990672105179,0.129317671575499,0.000948095726105834,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","091684ab-dffb-81d6-97c1-29bfeceeac37_154424_1.png",0,6288471,92,0,0,0,0,NA,0.999985370266625,NA,0.999985370266625,1,1,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","dfdc8007-a219-a302-d10c-929e29813dc8_163630_4.png",1835737,706407,729,130063,0.965601564961526,0.93349093758597,0.999603041929445,0.933837114660698,0.951068039040216,0.965601564961526,0.9989690809123,0.844509665618612,0.000396958070555077,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bc7dd6a2-14aa-d481-064a-28427e54cce1_153909_2.png",11423985,456795,6753,2620975,0.896853542540817,0.812995895945213,0.999409224496266,0.813386794978412,0.818883650889533,0.896853542540817,0.985431929379482,0.148417523076773,0.00059077550373388,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","31439255-cb2a-2a33-e39f-915211d58cf0_143129_5.png",4075306,237507,4505,1391580,0.853762510740626,0.744839109469603,0.998895782182067,0.745452895853325,0.755454555327491,0.853762510740626,0.981385220567575,0.145791477066602,0.00110421781793323,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","8a22c195-cd7e-901b-eb5d-b1439c8b19ac_152323_2.png",2679112,490605,11711,31396,0.992019189344256,0.984164756766447,0.995647799948194,0.988416931438682,0.986582831801555,0.992019189344256,0.976685990492041,0.939854521351492,0.00435220005180571,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e338d5a6-7427-4506-5755-323615d750be_135343_2.png",6369228,922301,37,56454,0.995584897694379,0.991208610273807,0.999994190852477,0.991214317795372,0.992312078627984,0.995584897694379,0.999959884554252,0.942320601171897,5.80914752330135e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","7ba3b133-6b39-da9f-5b13-68d3bea507d2_165139_2.png",10109711,5182469,69014,271292,0.983447932774208,0.967434885512626,0.993219779491046,0.973866494403286,0.978230845688907,0.983447932774208,0.986858188439342,0.950255979314092,0.00678022050895372,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","00a8cbc5-e358-18d7-ac64-8f4f6e3173fd_135812_3.png",6480714,2157536,2756,103317,0.991882686674369,0.98389609380112,0.999574918986284,0.984307941441953,0.987869501160925,0.991882686674369,0.998724246537042,0.954301761326367,0.00042508101371642,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","098b4b43-88d6-52e4-6dfc-ff0d08e21e37_154649_1.png",38430129,1900474,120716,1093641,0.984446199318434,0.969368829753525,0.996868654889406,0.972329537389778,0.970770052492529,0.984446199318434,0.940274788614628,0.634736474717905,0.00313134511059355,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","d28668ca-fcc7-90f7-7049-f08e38cdd015_141933_3.png",1780312,1629687,10985,93461,0.97150231782749,0.944583867000432,0.993867571932516,0.950121492838247,0.970280940518346,0.97150231782749,0.99330457276043,0.945761478410444,0.00613242806748406,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","73f410c7-98a8-a0f8-02ae-aabdcdcb9cee_162913_1.png",14963233,3072567,43213,58399,0.99661610043773,0.993255025192758,0.997120370805986,0.996112339857613,0.994397657174022,0.99661610043773,0.98613092066834,0.981347929041708,0.00287962919401436,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","191c1954-41f1-2c63-fab4-33ae150d32f8_151532_2.png",28478411,442444,187,2063947,0.96502709986602,0.932417747113084,0.99999343366552,0.932423455975469,0.933382774478313,0.965027099866021,0.999577526201283,0.176526328094858,6.56633448037014e-06,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","6c5eefac-6637-5ca1-aed4-decff7ee7c9b_152621_3.png",19250513,754814,130221,1473207,0.960018705154295,0.923111511632262,0.993280904634468,0.928912038958257,0.925797298363557,0.960018705154295,0.852863446078404,0.338782264619588,0.00671909536553156,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","31439255-cb2a-2a33-e39f-915211d58cf0_143129_4.png",9497142,371998,41897,1552129,0.92257616093793,0.856279699306692,0.99560783848352,0.859526569671429,0.860943652041679,0.92257616093793,0.898773843607678,0.193333392234504,0.0043921615164798,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","d89a4519-168e-fe8e-eec5-c3f8080d7609_170312_3.png",18762026,4617150,11448,3036953,0.92486525278617,0.860231943189374,0.99939020343278,0.86068370449827,0.884650757048215,0.92486525278617,0.997526680865351,0.60322548572968,0.000609796567220324,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","8a22c195-cd7e-901b-eb5d-b1439c8b19ac_152323_1.png",13786732,4721707,173042,241267,0.98519678575355,0.970825448641406,0.987604240584411,0.982801039549547,0.978105241374033,0.98519678575355,0.964647421144578,0.951386608110379,0.0123957594155894,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bb1fc306-b767-ee67-c337-445c06bd68ce_150126_1.png",27443210,4534580,761162,168648,0.983341583621825,0.967229078892554,0.973012623716635,0.99389218936299,0.97174482490367,0.983341583621825,0.856269055403379,0.96414207433703,0.0269873762833649,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e338d5a6-7427-4506-5755-323615d750be_135343_5.png",4552587,150913,39457,229984,0.971258446346863,0.944122887714464,0.991407530067221,0.951912057343216,0.945818580996638,0.971258446346863,0.79273519987393,0.396204223188946,0.00859246993277939,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","bb1fc306-b767-ee67-c337-445c06bd68ce_150126_3.png",30620410,1740974,137570,4576186,0.928530266042496,0.866594955149076,0.995527339571714,0.869982142591289,0.872859387719102,0.928530266042496,0.926767752046266,0.275594412679115,0.0044726604282856,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","745e05db-827a-cff7-7148-db0494ae96fc_133425_4.png",24790728,4736822,113211,931207,0.97936987715017,0.959573752747517,0.995454092623661,0.963797163782585,0.965837397186861,0.97936987715017,0.976657684597198,0.835708850466361,0.00454590737633914,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","e0661871-0847-f23e-2d1f-8518496574c0_141209_2.png",42852670,3074549,120988,517571,0.992604468788235,0.985317522298577,0.997184600854784,0.988066218031853,0.986286946607013,0.992604468788235,0.962138444962459,0.855914891484694,0.00281539914521589,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","1d49a2ac-7490-df96-fb85-41e83b5a5b35_151838_3.png",0,6121202,68233,0,0,0,0,NA,0.988975891983679,NA,0.988975891983679,1,1,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","538ad0bc-9add-9e27-6ee9-4f1bdd825510_142716_4.png",0,6989957,19,0,0,0,0,NA,0.999997281821855,NA,0.999997281821855,1,1,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","d28668ca-fcc7-90f7-7049-f08e38cdd015_141933_1.png",23123072,3905535,4557,91920,0.997918179897507,0.995845009737269,0.999802962940991,0.996040489697347,0.996443255254067,0.997918179897507,0.998834554276472,0.97700536966645,0.000197037059008513,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","1cfd19dd-0b58-a07f-0753-c0e3d9e98b9b_133722_2.png",18167750,767139,469,6078192,0.856683219550187,0.749296462886817,0.999974185692059,0.749310956860327,0.756985273981502,0.856683219550187,0.999389011057727,0.112067480739792,2.58143079406958e-05,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","dfdc8007-a219-a302-d10c-929e29813dc8_163630_5.png",11870134,379577,2,172867,0.992770960999387,0.985645689866556,0.999999831509934,0.985645853554276,0.98608429166888,0.992770960999387,0.999994731004613,0.687086835950793,1.68490066162679e-07,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","110ff982-b33a-42d4-9522-02719d6987c7_164031_4.png",11964387,433719,16158,2889389,0.891722730752159,0.804602562459255,0.998651313441918,0.805477812510435,0.810140297875285,0.891722730752159,0.964083516161084,0.130516071099705,0.00134868655808229,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","4adc5212-3bb5-0299-1727-5490f70e71c6_162331_3.png",4304428,239401,2897,1166330,0.880423698592045,0.786390081216299,0.999327424793811,0.786806508348569,0.79534123243322,0.880423698592045,0.988043648730076,0.170303564479975,0.000672575206189456,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","4adc5212-3bb5-0299-1727-5490f70e71c6_162331_1.png",5766197,616149,14167,3282105,0.777709471640942,0.636272190282803,0.997549116284026,0.637268406823733,0.659427409987666,0.777709471640942,0.977523972102882,0.15805768428635,0.0024508837159736,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","dfdc8007-a219-a302-d10c-929e29813dc8_163630_7.png",2243486,428389,33891,142794,0.962114495126893,0.926994828051406,0.985118405955623,0.940160417050807,0.937973923666695,0.962114495126893,0.926687289088864,0.750003063816675,0.0148815940443765,0.75,0.75,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","a796f488-e06e-b9c5-67ad-c084c09ace36_143658_2.png",37866882,3116277,1834,3471087,0.956153688290326,0.915990867203697,0.999951569522452,0.91603150604714,0.921879729386846,0.956153688290326,0.999411823376397,0.473068893718337,4.84304775477468e-05,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","constant","745e05db-827a-cff7-7148-db0494ae96fc_133425_2.png",28706954,4377615,129114,209103,0.994143644065045,0.988355482568858,0.99552248246883,0.99276861987096,0.98988064609575,0.994143644065045,0.971350840043854,0.954411193363098,0.00447751753116965,0.9,NA,"Kidney","GrandQC"
"HistoKit (no postprocessing)","gaussian","2f6f5632-66e3-03e5-2957-29197ae74c65_142917_2.png",23549393,1058914,16969,106058,0.997394699775716,0.994802939454437,0.999279948258454,0.995516551343705,0.995025460413902,0.997394699775716,0.984227838900698,0.908960902064599,0.000720051741545852,0.75,0.75,"Kidney","GrandQC"
