Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,f93aef69-f3ba-d018-c3df-4d10344df03f_145423_2.png,3304715,211855,116567,1017113,0.8535885451711264,0.7445743337400119,0.9659288535700945,0.7646567609816957,0.7562109564001935,0.8535885451711264,0.6450694533252949,0.17238447217502814,0.03407114642990552,0.5,2.25
HistoKit (no postprocessing),gaussian,dd39d066-a837-16fd-ad92-0770b0888627_135807_4.png,3788237,812775,85313,1278368,0.8474656200032326,0.7353061520000901,0.9779755005098683,0.7476874554065296,0.7713744864991375,0.8474656200032327,0.9050059682347387,0.3886749973579043,0.022024499490131792,0.5,2.25
HistoKit (no postprocessing),gaussian,41a3604a-76bd-d0c1-802d-8dec5b7bd91d_153025_1.png,8920932,1722312,19682,14190,0.9981051409575528,0.9962174493154736,0.9977985851978399,0.9984118851426986,0.9968276077547532,0.9981051409575528,0.9887014536215395,0.9918283998521165,0.00220141480216012,0.5,2.25
HistoKit (no postprocessing),gaussian,bb87bd99-35a9-7681-1e96-e16035c6cb7c_142800_4.png,7429150,6335241,191379,1041866,0.923360684135675,0.8576323291653174,0.9748863891207553,0.8770081416444026,0.9177707073301419,0.9233606841356751,0.9706771652095572,0.8587703824819133,0.025113610879244734,0.5,2.25
HistoKit (no postprocessing),gaussian,56684d08-371d-ca88-16cf-e095618ad483_134728_1.png,6365575,300627,21823,1303218,0.905732570082464,0.8277067792748981,0.9965834288077868,0.8300621753644934,0.8341883734482858,0.9057325700824641,0.9323212901224996,0.1874414298139783,0.0034165711922131674,0.5,2.25
HistoKit (no postprocessing),gaussian,d5907b31-ce36-7334-168a-45b235153f97_142531_2.png,2619867,295304,110,2450759,0.6813164065288508,0.5166640503469319,0.999958014898604,0.5166752586367048,0.5432630021393803,0.6813164065288508,0.9996276412086089,0.10753722693179289,4.198510139592829e-05,0.5,2.25
HistoKit (no postprocessing),gaussian,7e63bf8d-5610-726c-f6ab-7421ed7c18fd_161152_2.png,6591906,237396,2635,1010383,0.9286447749251066,0.8667944610623328,0.9996004270805201,0.8670948973394723,0.8708267451468443,0.9286447749251066,0.9890222512925414,0.1902548448082553,0.0003995729194799153,0.5,2.25
HistoKit (no postprocessing),gaussian,63515737-df00-8806-b37c-2eeed3f51d2f_160144_5.png,8835749,2207793,14935,143373,0.9911211597030276,0.982398599430713,0.9983125597976382,0.9840326259070764,0.9858676914973866,0.9911211597030275,0.9932807792946325,0.9390204689928316,0.001687440202361761,0.5,2.25
HistoKit (no postprocessing),gaussian,7bed7bdd-d0af-cb27-b26c-ec8dd758c13d_163729_3.png,2862787,1341728,12118,35975,0.9916702851065017,0.9834781921618205,0.9957849041968343,0.9875895295991876,0.9886909397715472,0.9916702851065017,0.9910492035283186,0.973887695678967,0.00421509580316567,0.5,2.25
HistoKit (no postprocessing),gaussian,0a27a470-b16c-7ffd-586b-263aff58f3c5_151319_3.png,3555232,210482,8007,794913,0.8985364541895098,0.8157659485029435,0.9977528871905589,0.817267470394665,0.8242538141597685,0.8985364541895098,0.9633528461387072,0.20935254303035125,0.002247112809441073,0.5,2.25
HistoKit (no postprocessing),gaussian,95031375-df8d-17e5-9a91-20de2ed0d02b_155923_1.png,4518838,419078,1424,3787568,0.7046004465072301,0.5439251886473363,0.9996849740125683,0.5440184358915275,0.5658265218333917,0.7046004465072301,0.9966135713979958,0.09962283491408595,0.00031502598743170197,0.5,2.25
HistoKit (no postprocessing),gaussian,41a3604a-76bd-d0c1-802d-8dec5b7bd91d_153025_3.png,3006455,4540690,109521,41410,0.9755134825833437,0.9521974823477396,0.9648517831973031,0.9864134402278316,0.980393672392946,0.9755134825833437,0.9764481654703411,0.990962659042797,0.035148216802696815,0.5,2.25
HistoKit (no postprocessing),gaussian,56684d08-371d-ca88-16cf-e095618ad483_134728_4.png,3333686,253786,11529,1003351,0.8678929043202436,0.7666173170649819,0.9965535847471687,0.7686551901678497,0.7794866624717102,0.8678929043202437,0.9565459924994818,0.20187616783214557,0.003446415252831283,0.5,2.25
HistoKit (no postprocessing),gaussian,dc136a81-d3ff-9bc7-279b-395bfecb1ce3_154313_1.png,20003006,10852027,272376,196236,0.988422078979659,0.9771091859959481,0.9865661717249027,0.990284981981007,0.9850396721071255,0.988422078979659,0.97551545013247,0.9822382939291,0.013433828275097356,0.5,2.25
HistoKit (no postprocessing),gaussian,7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_6.png,2369133,571293,7879,63704,0.985117412209822,0.9706713112054004,0.996685334360954,0.9738149329363208,0.9762341347585615,0.9851174122098219,0.9863960964963776,0.8996782661965332,0.0033146656390459954,0.5,2.25
HistoKit (no postprocessing),gaussian,7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_3.png,10157465,1701650,2736,9125,0.9994164843826062,0.9988336493490326,0.9997307139888276,0.9991024522480005,0.9990008403689806,0.9994164843826061,0.9983947298323267,0.9946661600736508,0.00026928601117241676,0.5,2.25
