Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),constant,tumor_031.png,37642032,1305348158,94647,8791771,0.8944235818918086,0.8090110889144169,0.9974919096616849,0.8106601132799741,0.9934266056921076,0.8944235818918086,0.9999274981641191,0.9933098669281816,0.0025080903383151443,0.75,
HistoKit (no postprocessing),constant,tumor_021.png,172601739,1108131581,583239,67430705,0.8354039777151506,0.7173337034726868,0.9966322771943881,0.7190767053140533,0.9495725064173327,0.8354039777151506,0.9994739503887934,0.9426396152691819,0.003367722805611928,0.75,
HistoKit (no postprocessing),constant,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,79142494,266665870,796364,7772800,0.9486427883436788,0.9023030211103751,0.9900378361672367,0.9105703997273483,0.9758191100650152,0.9486427883436788,0.9970225179529458,0.9716774607601764,0.009962163832763285,0.75,
HistoKit (no postprocessing),constant,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,9176013,71184396,277888,6147167,0.7406855553323655,0.5881656948101245,0.9706059964029663,0.5988321614703997,0.9259662309347104,0.7406855553323655,0.9961114033243046,0.9205089518234618,0.029394003597033647,0.75,
HistoKit (no postprocessing),constant,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,210806666,531840277,1179677,3164416,0.989801579347983,0.9798090742501169,0.9944351273610111,0.9852110108972576,0.9941845446723674,0.989801579347983,0.9977868051821565,0.9940852556222344,0.005564872638988824,0.75,
HistoKit (no postprocessing),constant,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,186090321,213118688,1758774,136951705,0.7284930716186786,0.5729367692444107,0.9906373038422144,0.5760560732738842,0.7421352412500809,0.7284930716186786,0.9918149908155561,0.6087880959416068,0.009362696157785589,0.75,
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,10526349,212619272,107079,22954516,0.47723076962833794,0.3133966461299328,0.9899299642598793,0.31439895594095313,0.9063325788144243,0.477230769628338,0.999496634998454,0.9025591251264339,0.010070035740120683,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,161297798,170359639,4115132,12878951,0.9499570097358583,0.9046839210810727,0.9751220657296863,0.9260581502758443,0.9512576827429291,0.9499570097358584,0.9764141716512126,0.9297148542782391,0.024877934270313692,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,15098772,33191725,7194,4067009,0.8811206501962098,0.7875028262437103,0.9995237643193424,0.7877984205287538,0.9221956203320175,0.8811206501962098,0.9997833061974096,0.8908441440871286,0.00047623568065756274,0.9,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,60746302,325043956,66655,37144287,0.7655317544070502,0.620130778689527,0.9989039342388827,0.6205530339591684,0.912031119533467,0.7655317544070501,0.999794977469991,0.8974448019285927,0.0010960657611173224,0.9,1.75
