Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,9e7010fd-072a-6a7f-3911-83d91e8c9301_113642_3.png,3291819,270610,4041,477856,0.9317961060273567,0.8723017312378568,0.9987739163678069,0.8732368174975297,0.8808461533516339,0.9317961060273567,0.9852867821344179,0.36155282938703964,0.001226083632193115,0.25,0.75
HistoKit (no postprocessing),gaussian,c74350c8-f970-c60d-af8a-f9c4d9c5bab2_124242_3.png,307551,1909391,1517945,19117,0.28580628613804526,0.1667292814265106,0.16847530753285683,0.9414788102905702,0.5905539791646466,0.28580628613804526,0.5571064523583331,0.9900871554590388,0.8315246924671432,0.25,0.75
HistoKit (no postprocessing),gaussian,332605c9-e7e2-297a-c808-98d567218fe3_115336_3.png,9042611,259823,37158,197984,0.9871649930099642,0.9746552856063316,0.9959076051384127,0.978574539842943,0.9753457272581628,0.9871649930099643,0.8748808846357174,0.5675382857841842,0.004092394861587338,0.25,1.25
HistoKit (no postprocessing),gaussian,10fd35f3-17d4-d309-f849-cc9e883460c1_123055_2.png,4863920,3734863,3572678,106029,0.725603691987206,0.5693705226741141,0.5765262253813682,0.9786659782625536,0.7003697824229546,0.725603691987206,0.511097098189391,0.9723946937326017,0.42347377461863184,0.25,1.25
HistoKit (no postprocessing),gaussian,969ce636-2f0f-f223-bb1c-2b4624598a38_125938_1.png,21409440,771152,144096,2798062,0.9357060475769802,0.8791800850194719,0.9933145076520159,0.8844134351408914,0.8828886965001841,0.9357060475769802,0.8425607048581368,0.21605653233457003,0.006685492347984108,0.25,1.25
HistoKit (no postprocessing),gaussian,332605c9-e7e2-297a-c808-98d567218fe3_115336_2.png,5444089,468678,13190,183899,0.9822206357320937,0.9650624390863043,0.9975830445905368,0.9673242018284332,0.9677424476125133,0.9822206357320938,0.9726273585297218,0.7181957071732531,0.0024169554094632143,0.25,0.75
HistoKit (no postprocessing),gaussian,0502ebf6-5b9d-c3a6-85fe-a3909acf1f7b_112628_8.png,4011025,94899,517,52524,0.9934315291307553,0.9869487847884361,0.9998711218778216,0.9870743529855306,0.9872465865906541,0.9934315291307553,0.9945816215309802,0.6437190940355304,0.00012887812217845406,0.25,0.75
HistoKit (no postprocessing),gaussian,3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_10.png,3512439,1693524,314326,1717591,0.7756472350318186,0.6335161378526198,0.9178611699438037,0.6715906027307683,0.7192662768656015,0.7756472350318186,0.8434514530467914,0.49647226786549264,0.0821388300561963,0.25,0.75
HistoKit (no postprocessing),gaussian,def4a0a8-b472-78ea-531c-84458df3a3e9_124843_7.png,11365416,165646,59435,391509,0.9805474783295292,0.9618373170756477,0.9947977439705779,0.9666997110213768,0.9623648995001338,0.9805474783295292,0.7359395062222045,0.29730685356857606,0.005202256029422178,0.25,0.75
HistoKit (no postprocessing),gaussian,7e6be544-b3c1-c3b1-a8a1-838402bd2649_124526_1.png,51761369,2594109,153475,264617,0.9959775960996271,0.9919874220241562,0.9970437164368634,0.9949137532924412,0.9923669025042553,0.9959775960996272,0.9441418351540845,0.9074353400780627,0.0029562835631365856,0.25,1.25
HistoKit (no postprocessing),gaussian,04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_2.png,3256904,114331,8041,913076,0.8761094429331836,0.7795327022051828,0.997537171376547,0.7810358802680109,0.7854050646358919,0.8761094429331836,0.9342905239760729,0.11128111838833102,0.002462828623453075,0.25,0.75
HistoKit (no postprocessing),gaussian,b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_5.png,3225955,799930,311686,4774569,0.5591799042568727,0.38809835170189394,0.9118943951633306,0.4032179642233434,0.441815534001892,0.5591799042568727,0.7196100092118142,0.1434980973178038,0.0881056048366694,0.25,0.75
HistoKit (no postprocessing),gaussian,d9d9ce51-54c1-b32b-5fae-fd9ffdaa32e5_111717_1.png,7403485,300058,7642,644825,0.9577949054677735,0.9190080824711965,0.9989688477879275,0.9198806954503492,0.921916440980803,0.9577949054677733,0.9751641208969776,0.31756101019914634,0.0010311522120724688,0.25,0.75
HistoKit (no postprocessing),gaussian,cd7afea3-2dfd-f8a4-f2e6-1e02af01c417_132555_3.png,0,3998125,4625,106110,0.0,0.0,0.0,0.0,0.9730497023505303,,0.9988445443757417,0.9741462172609512,1.0,0.25,0.75
