Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_3.png,2239082,1204040,375745,1450852,0.7102829115964904,0.5507276890280811,0.856302156892215,0.6068081434518883,0.6533786716141791,0.7102829115964903,0.7621543437872875,0.4535175065501723,0.14369784310778494,0.25,2.25
HistoKit (no postprocessing),gaussian,f4701930-c3d0-97f5-7529-fedf8cc9402a_110850_2.png,3814769,435829,7951,19677,0.996391876576791,0.9928096966554991,0.9979200673865729,0.9948683590797732,0.9935421831385252,0.996391876576791,0.9820834647798459,0.9568018862539681,0.0020799326134270887,0.25,2.25
HistoKit (no postprocessing),gaussian,c93efc84-bec7-4ba6-b526-5de46512cbba_100824_2.png,3114209,317521,2189,23626,0.995872395543946,0.9917787252581509,0.9992975865085268,0.9924706047322437,0.9925337197346672,0.9958723955439459,0.9931531700603672,0.9307453971455121,0.0007024134914731687,0.25,2.25
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_1.png,4062405,470815,12278,2315934,0.7772690041214876,0.6356827517593372,0.9969867594607973,0.6369064109010198,0.6606813271631927,0.7772690041214876,0.9745846037926444,0.16894775955782168,0.0030132405392026816,0.25,2.25
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_2.png,0,5953902,181618,0,0.0,0.0,0.0,,0.9703989229926722,,0.9703989229926722,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_1.png,1389831,2686135,108762,5074,0.9606579994180054,0.9242944082699162,0.9274239236403746,0.996362476297669,0.9728302196619315,0.9606579994180054,0.961085506907768,0.9981146020245919,0.07257607635962533,0.25,2.25
HistoKit (no postprocessing),gaussian,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_2.png,8255528,3827971,405806,248055,0.9619071271943814,0.926609894348535,0.95314740200528,0.9708293551083114,0.9486658930893058,0.9619071271943814,0.9041503603047586,0.9391429299028023,0.04685259799471998,0.25,2.25
HistoKit (no postprocessing),gaussian,a2afe16d-3866-9541-f2c7-cc8ca97faf02_130229_1.png,1109681,6660397,19633,9089,0.9872237870115174,0.9747699189127225,0.9826151097037671,0.9918758994252617,0.996317125711648,0.9872237870115175,0.9970609413430778,0.9986372263169906,0.017384890296232934,0.25,2.25
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_2.png,5211063,217213,93421,389663,0.9557015408231478,0.9151613051085615,0.9823882963922599,0.9304263411564858,0.9182787040545661,0.9557015408231478,0.6992570034188145,0.35791990456040446,0.01761170360774017,0.25,2.25
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_1.png,3120723,199178,34856,1048435,0.8521051336041144,0.7423198400385916,0.9889541665729173,0.7485259613571853,0.7539759792441484,0.8521051336041143,0.8510643752617141,0.15964726241230254,0.011045833427082636,0.25,2.25
HistoKit (no postprocessing),gaussian,32e0aaf3-9973-5f67-ccc7-24d8d8604aa6_110737_7.png,0,4638862,232862,0,0.0,0.0,0.0,,0.9522013151812377,,0.9522013151812377,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,cbe296c0-32ef-a6c0-58c3-7dcdd9f9743d_115103_2.png,2744153,1293942,2773493,83884,0.6576221502781737,0.4898934755325777,0.49734125748552915,0.9703384361661463,0.5856154589562542,0.6576221502781737,0.31812235475182765,0.939118582462517,0.5026587425144708,0.25,2.25
HistoKit (no postprocessing),gaussian,ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_1.png,5134535,237150,9656,851602,0.9226206092039696,0.8563562818129312,0.9981229312830725,0.8577376361416386,0.8618216146048504,0.9226206092039695,0.9608761537401846,0.21781819918585685,0.0018770687169275013,0.25,2.25
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_1.png,18612409,4124431,1110149,883997,0.9491535268499188,0.9032275894733496,0.943711713257479,0.9546584637189028,0.9193664983676753,0.9491535268499188,0.7879201387694906,0.8234981115831155,0.05628828674252093,0.25,2.25
HistoKit (no postprocessing),gaussian,367a29b2-8f5a-4095-840e-86626c38d291_123703_3.png,4499052,1562176,58147,32315,0.9900466146144508,0.9802894162649901,0.9872406274117062,0.992868597930823,0.9852947726559693,0.9900466146144506,0.9641139451825346,0.9797333443713385,0.012759372588293818,0.25,2.25
HistoKit (no postprocessing),gaussian,d7d73023-1258-3c47-44ee-6493877f23d1_111048_1.png,5754590,485764,95434,2640704,0.8079272080833857,0.6777498937664709,0.9836865626534181,0.6854542556818142,0.6951884990261229,0.8079272080833857,0.8357977831995292,0.15537149268759506,0.016313437346581826,0.25,2.25
HistoKit (no postprocessing),gaussian,16277008-7349-6ea9-1043-9abf63a9d11e_105523_1.png,1770159,253132,2179,968608,0.7848006198037953,0.6458204576084315,0.9987705505383284,0.6463342810834218,0.6757642920458318,0.7848006198037953,0.9914653109345073,0.20718974577242294,0.0012294494616715322,0.25,2.25
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_8.png,0,5971720,612620,0,0.0,0.0,0.0,,0.9069580246463579,,0.9069580246463579,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,7f0a6db3-032c-fd36-2371-511c4ae59038_115247_3.png,3632036,691229,2024,15681,0.9975685879971331,0.9951489708447805,0.9994430471703825,0.9957011467720769,0.9959214184848086,0.9975685879971331,0.9970804309537787,0.9778175439589198,0.0005569528296175627,0.25,2.25
