Method,Mode,Image,Tissue_TP,Tissue_TN,Tissue_FP,Tissue_FN,Tissue_DICE,Tissue_JACCARD,Tissue_PRECISION,Tissue_RECALL,Tissue_ACCURACY,Tissue_F1,Tissue_SPECIFICITY,Tissue_NPV,Tissue_FDR,Background_TP,Background_TN,Background_FP,Background_FN,Background_DICE,Background_JACCARD,Background_PRECISION,Background_RECALL,Background_ACCURACY,Background_F1,Background_SPECIFICITY,Background_NPV,Background_FDR,Fold_TP,Fold_TN,Fold_FP,Fold_FN,Fold_DICE,Fold_JACCARD,Fold_PRECISION,Fold_RECALL,Fold_ACCURACY,Fold_F1,Fold_SPECIFICITY,Fold_NPV,Fold_FDR,Dark.Spot_TP,Dark.Spot_TN,Dark.Spot_FP,Dark.Spot_FN,Dark.Spot_DICE,Dark.Spot_JACCARD,Dark.Spot_PRECISION,Dark.Spot_RECALL,Dark.Spot_ACCURACY,Dark.Spot_F1,Dark.Spot_SPECIFICITY,Dark.Spot_NPV,Dark.Spot_FDR,Pen_TP,Pen_TN,Pen_FP,Pen_FN,Pen_DICE,Pen_JACCARD,Pen_PRECISION,Pen_RECALL,Pen_ACCURACY,Pen_F1,Pen_SPECIFICITY,Pen_NPV,Pen_FDR,Edge_TP,Edge_TN,Edge_FP,Edge_FN,Edge_DICE,Edge_JACCARD,Edge_PRECISION,Edge_RECALL,Edge_ACCURACY,Edge_F1,Edge_SPECIFICITY,Edge_NPV,Edge_FDR,Out.Of.Focus_TP,Out.Of.Focus_TN,Out.Of.Focus_FP,Out.Of.Focus_FN,Out.Of.Focus_DICE,Out.Of.Focus_JACCARD,Out.Of.Focus_PRECISION,Out.Of.Focus_RECALL,Out.Of.Focus_ACCURACY,Out.Of.Focus_F1,Out.Of.Focus_SPECIFICITY,Out.Of.Focus_NPV,Out.Of.Focus_FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,tumor_031.png,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,1305349158,37636405,8797398,93647,0.9966059394146394,0.9932348401915384,0.9933056187988822,0.9999282641877213,0.9934231830424571,0.9966059394146394,0.8105389300118278,0.9975179732060798,0.006694381201117724,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,0,1351876608,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,tumor_021.png,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,1108129606,172711109,67321335,585214,0.9702707438490494,0.9422581111037356,0.9427272269289885,0.9994721690470413,0.9496521321580972,0.9702707438490494,0.7195323520515419,0.9966230443331449,0.057272773071011564,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,0,1348747264,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-SR-A6MX-01Z-00-DX1.2642CBB2-65ED-48E9-BC30-D2F3F5D4D8B3.png,0,354377528,0,0,,,,,1.0,,1.0,1.0,,266680482,79243037,7672257,781752,0.9843968708483809,0.9692731762954431,0.9720350632256674,0.9970771499650302,0.9761440601278758,0.9843968708483809,0.9117271926848686,0.9902311270074077,0.027964936774332694,0,354377528,0,0,,,,,1.0,,1.0,1.0,,0,354377528,0,0,,,,,1.0,,1.0,1.0,,0,354377528,0,0,,,,,1.0,,1.0,1.0,,0,354377528,0,0,,,,,1.0,,1.0,1.0,,0,354377528,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-G9-6333-11A-01-TS1.924c9301-78b6-4330-be95-533b25cf1a91.png,0,86785464,0,0,,,,,1.0,,1.0,1.0,,71173397,9179316,6143864,288887,0.9567632028986243,0.9171102913135181,0.9205369678059341,0.995957489967715,0.9258775524896657,0.9567632028986244,0.5990477172492916,0.9694887192427116,0.07946303219406596,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0,86785464,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-FA-A82F-01Z-00-DX1.6D1B9A0A-FAA1-4E4D-9280-3D87F9929972.png,0,746991036,0,0,,,,,1.0,,1.0,1.0,,531838189,210468261,3502821,1181765,0.995615165512543,0.9912686166957219,0.9934568416494003,0.9977828878804038,0.9937287252801786,0.9956151655125429,0.9836294654059842,0.9944164193015502,0.006543158350599742,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0,746991036,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-DQ-7590-01Z-00-DX1.8319DF99-1663-48DE-BB6A-A156FBAC2EA1.png,0,246207216,0,0,,,,,1.0,,1.0,1.0,,212619245,10526689,22954176,107106,0.948558345463535,0.9021502442584066,0.9025604166099876,0.999496508074827,0.9063338501012903,0.948558345463535,0.3144091109951908,0.9899277727283627,0.09743958339001241,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0,246207216,0,0,,,,,1.0,,1.0,1.0,,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.png,0,537919488,0,0,,,,,1.0,,1.0,1.0,,213205518,185977614,137064412,1671944,0.7545129678312308,0.6057975300773673,0.6086891843670394,0.9922190815898598,0.7420871355380231,0.7545129678312309,0.5757071805883238,0.9910900722718462,0.39131081563296055,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0,537919488,0,0,,,,,1.0,,1.0,1.0,,0.5,1.75
HistoKit (no postprocessing),gaussian,TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.png,0,348651520,0,0,,,,,1.0,,1.0,1.0,,170360486,161299070,12877679,4114285,0.9524983239633246,0.9093048209404254,0.9297216330451683,0.9764190262212753,0.9512637604448132,0.9524983239633246,0.9260654532023674,0.9751272501546202,0.07027836695483171,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0,348651520,0,0,,,,,1.0,,1.0,1.0,,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-6378-01A-01-BS1.bc59e095-f3ab-4a6e-8cef-ea7fc76abec8.png,0,52364700,0,0,,,,,1.0,,1.0,1.0,,33191725,15098780,4067001,7194,0.9421752600445275,0.8906723623085113,0.8908443353645532,0.9997833061974096,0.9221957731066921,0.9421752600445275,0.7877988379393461,0.9995237645715529,0.10915566463544674,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0,52364700,0,0,,,,,1.0,,1.0,1.0,,0.9,2.25
HistoKit (no postprocessing),gaussian,TCGA-G9-7509-01Z-00-DX1.D75B78D5-F5B9-4684-9FE0-C7279122D66F.png,0,423001200,0,0,,,,,1.0,,1.0,1.0,,325043943,60747475,37143114,66668,0.9458607474861969,0.897282541401058,0.8974477047643368,0.9997949374836,0.9120338618424723,0.9458607474861969,0.6205650167249479,0.9989037418483394,0.10255229523566327,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0,423001200,0,0,,,,,1.0,,1.0,1.0,,0.9,2.25
